journal_entry_id,posting_date,prepared_by,entry_date,description
1550994,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1550995,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1550996,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1550997,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1550998,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1550999,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551000,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551001,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551002,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551003,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551004,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551005,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551006,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551007,2024-02-15,TREPAT-TS2\DBEATRIZM,2024-02-15,
1551008,2024-02-15,TREPAT-TS2\DBEATRIZM,2024-02-15,
1551009,2024-02-15,TREPAT-TS2\DBEATRIZM,2024-02-15,
1551010,2024-02-15,TREPAT-TS2\DBEATRIZM,2024-02-15,
1551011,2024-02-15,TREPAT-TS2\DBEATRIZM,2024-02-15,
1551012,2024-02-15,TREPAT-TS2\DBEATRIZM,2024-02-15,
1551013,2024-02-03,TREPAT-TS2\DBEATRIZM,2024-02-03,
1551014,2024-02-03,TREPAT-TS2\DBEATRIZM,2024-02-03,
1551015,2024-02-03,TREPAT-TS2\DBEATRIZM,2024-02-03,
1551016,2024-02-03,TREPAT-TS2\DBEATRIZM,2024-02-03,
1551017,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551018,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551019,2024-02-14,TREPAT-TS2\DBEATRIZM,2024-02-14,
1551020,2024-02-14,TREPAT-TS2\DBEATRIZM,2024-02-14,
1551021,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551022,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551023,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551024,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551025,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551026,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551027,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551028,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551029,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551030,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551031,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551032,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551033,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551034,2024-02-20,TREPAT-TS2\DBEATRIZM,2024-02-20,
1551035,2024-02-20,TREPAT-TS2\DBEATRIZM,2024-02-20,
1551036,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551037,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551038,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551039,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551040,2024-02-13,TREPAT-TS2\DBEATRIZM,2024-02-13,
1551041,2024-02-13,TREPAT-TS2\DBEATRIZM,2024-02-13,
1551042,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551043,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551044,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551045,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551046,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551047,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551048,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551049,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551050,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551051,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551052,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551053,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551054,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551055,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551056,2024-02-02,TREPAT-TS2\DBEATRIZM,2024-02-02,
1551057,2024-02-02,TREPAT-TS2\DBEATRIZM,2024-02-02,
1551058,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551059,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551060,2024-02-01,TREPAT-TS2\DBEATRIZM,2024-02-01,
1551061,2024-02-01,TREPAT-TS2\DBEATRIZM,2024-02-01,
1551062,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551063,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551064,2024-02-12,TREPAT-TS2\DBEATRIZM,2024-02-12,
1551065,2024-02-12,TREPAT-TS2\DBEATRIZM,2024-02-12,
1551066,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551067,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551068,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551069,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551070,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551071,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551072,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551073,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551074,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551075,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551076,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551077,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551078,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551079,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551080,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551081,2024-02-21,TREPAT-TS2\DTONYI,2024-02-21,
1551082,2024-02-21,TREPAT-TS2\DTONYI,2024-02-21,
1551083,2024-02-21,TREPAT-TS2\DSONIAT,2024-02-21,
1551084,2024-02-21,TREPAT-TS2\DSONIAT,2024-02-21,
1551085,2024-02-01,TREPAT-TS2\DBEATRIZM,2024-02-01,
1551086,2024-02-01,TREPAT-TS2\DBEATRIZM,2024-02-01,
1551087,2024-02-21,TREPAT-TS2\DSONIAT,2024-02-21,
1551088,2024-02-21,TREPAT-TS2\DSONIAT,2024-02-21,
1551089,2024-02-02,TREPAT-TS2\DBEATRIZM,2024-02-02,
1551090,2024-02-02,TREPAT-TS2\DBEATRIZM,2024-02-02,
1551091,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551092,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551093,2024-02-21,TREPAT-TS2\DMARIBELR,2024-02-21,
1551094,2024-02-21,TREPAT-TS2\DMARIBELR,2024-02-21,
1551095,2024-02-12,TREPAT-TS2\DBEATRIZM,2024-02-12,
1551096,2024-02-12,TREPAT-TS2\DBEATRIZM,2024-02-12,
1551097,2024-02-21,TREPAT-TS2\DCONTACLIENTES,2024-02-21,
1551098,2024-02-21,TREPAT-TS2\DISABELP,2024-02-21,
1551099,2024-02-21,TREPAT-TS2\DISABELP,2024-02-21,
1551100,2024-02-21,TREPAT-TS2\DSONIAT,2024-02-21,
1551101,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551102,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551103,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551104,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551105,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551106,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551107,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551108,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551109,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551110,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551111,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551112,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551113,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551114,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551115,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551116,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551117,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551118,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551119,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551120,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551121,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551122,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551123,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551124,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551125,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551126,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551127,2024-02-21,TREPAT-TS2\DSONIAT,2024-02-21,
1551128,2024-02-21,TREPAT-TS2\DSONIAT,2024-02-21,
1551129,2024-02-02,TREPAT-TS2\DBEATRIZM,2024-02-02,
1551130,2024-02-02,TREPAT-TS2\DBEATRIZM,2024-02-02,
1551131,2024-02-21,TREPAT-TS2\DTONYI,2024-02-21,
1551132,2024-02-21,TREPAT-TS2\DTONYI,2024-02-21,
1551133,2024-02-01,TREPAT-TS2\DBEATRIZM,2024-02-01,
1551134,2024-02-01,TREPAT-TS2\DBEATRIZM,2024-02-01,
1551135,2024-02-12,TREPAT-TS2\DBEATRIZM,2024-02-12,
1551136,2024-02-12,TREPAT-TS2\DBEATRIZM,2024-02-12,
1551137,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551138,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551139,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551140,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551141,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551142,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551143,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551144,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551145,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551146,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551147,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551148,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551149,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551150,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551151,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551152,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551153,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551154,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551155,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551156,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551157,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551158,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551159,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551160,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551161,2024-02-21,TREPAT-TS2\DISABELP,2024-02-21,
1551162,2024-02-21,TREPAT-TS2\DISABELP,2024-02-21,
1551163,2024-02-21,TREPAT-TS2\DISABELP,2024-02-21,
1551164,2024-02-21,TREPAT-TS2\DISABELP,2024-02-21,
1551165,2024-02-21,TREPAT-TS2\DISABELP,2024-02-21,
1551166,2024-02-21,TREPAT-TS2\DISABELP,2024-02-21,
1551167,2024-02-21,TREPAT-TS2\DMARIBELR,2024-02-21,
1551168,2024-02-21,TREPAT-TS2\DMARIBELR,2024-02-21,
1551169,2024-02-21,TREPAT-TS2\DMARIBELR,2024-02-21,
1551170,2024-02-21,TREPAT-TS2\DMARIBELR,2024-02-21,
1551171,2024-02-21,TREPAT-TS2\DTONYI,2024-02-21,
1551172,2024-02-21,TREPAT-TS2\DTONYI,2024-02-21,
1551173,2024-02-21,TREPAT-TS2\DTONYI,2024-02-21,
1551174,2024-02-21,TREPAT-TS2\DTONYI,2024-02-21,
1551175,2024-02-21,TREPAT-TS2\DSONIAT,2024-02-21,
1551176,2024-02-21,TREPAT-TS2\DSONIAT,2024-02-21,
1551177,2024-02-21,TREPAT-TS2\DISABELP,2024-02-21,
1551178,2024-02-21,TREPAT-TS2\DISABELP,2024-02-21,
1551179,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551180,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551181,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551182,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551183,2024-02-21,TREPAT-TS2\DMARIBELR,2024-02-21,
1551184,2024-02-21,TREPAT-TS2\DMARIBELR,2024-02-21,
1551185,2024-02-21,TREPAT-TS2\DISABELP,2024-02-21,
1551186,2024-02-21,TREPAT-TS2\DISABELP,2024-02-21,
1551187,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551188,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551189,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551190,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551191,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551192,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551193,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551194,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551195,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551196,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551197,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551198,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551199,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551200,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551201,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551202,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551203,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551204,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551205,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551206,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551207,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551208,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551209,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551210,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551211,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551212,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551213,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551214,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551215,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551216,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551217,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551218,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551219,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551220,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551221,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551222,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551223,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551224,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551225,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551226,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551227,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551228,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551229,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551230,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551231,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551232,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551233,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551234,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551235,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551236,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551237,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551238,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551239,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551240,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551241,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551242,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551243,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551244,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551245,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551246,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551247,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551248,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551249,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551250,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551251,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551252,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551253,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551254,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551255,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551256,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551257,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551258,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551259,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551260,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551261,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551262,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551263,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551264,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551265,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551266,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551267,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551268,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551269,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551270,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551271,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551272,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551273,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551274,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551275,2024-02-21,TREPAT-TS2\DTONYI,2024-02-21,
1551276,2024-02-21,TREPAT-TS2\DTONYI,2024-02-21,
1551277,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551278,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551279,2024-02-21,TREPAT-TS2\DISABELP,2024-02-21,
1551280,2024-02-21,TREPAT-TS2\DISABELP,2024-02-21,
1551281,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551282,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551283,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551284,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551285,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551286,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551287,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551288,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551289,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551290,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551291,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551292,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551293,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551294,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551295,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551296,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551297,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551298,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551299,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551300,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551301,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551302,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551303,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551304,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551305,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551306,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551307,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551308,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551309,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551310,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551311,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551312,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551313,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551314,2024-02-21,TREPAT-TS2\DSONIAT,2024-02-21,
1551315,2024-02-21,TREPAT-TS2\DSONIAT,2024-02-21,
1551316,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551317,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551318,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551319,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551320,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551321,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551322,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551323,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551324,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551325,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551326,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551327,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551328,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551329,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551330,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551331,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551332,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551333,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551334,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551335,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551336,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551337,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551338,2024-02-21,TREPAT-TS2\DSONIAT,2024-02-21,
1551339,2024-02-21,TREPAT-TS2\DSONIAT,2024-02-21,
1551340,2024-02-21,TREPAT-TS2\DSONIAT,2024-02-21,
1551341,2024-02-21,TREPAT-TS2\DSONIAT,2024-02-21,
1551342,2024-02-21,TREPAT-TS2\DSONIAT,2024-02-21,
1551343,2024-02-21,TREPAT-TS2\DSONIAT,2024-02-21,
1551344,2024-02-21,TREPAT-TS2\DSONIAT,2024-02-21,
1551345,2024-02-21,TREPAT-TS2\DSONIAT,2024-02-21,
1551346,2024-02-21,TREPAT-TS2\DSONIAT,2024-02-21,
1551347,2024-02-21,TREPAT-TS2\DSONIAT,2024-02-21,
1551348,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551349,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551350,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551351,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551352,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551353,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551354,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551355,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551356,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551357,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551358,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551359,2024-02-21,TREPAT-TS2\DSONIAT,2024-02-21,
1551360,2024-02-21,TREPAT-TS2\DSONIAT,2024-02-21,
1551361,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551362,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551363,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551364,2024-02-21,TREPAT-TS2\ADMINTD,2024-02-21,
1551365,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551366,2024-02-21,TREPAT-TS2\DRESPFACTURACION,2024-02-21,
1551367,2024-02-22,TREPAT-TS2\DSECRETARIACOMERCIAL,2024-02-22,
1551368,2024-02-22,TREPAT-TS2\DSECRETARIACOMERCIAL,2024-02-22,
1551369,2024-02-21,TREPAT-TS2\DCONTACLIENTES,2024-02-21,
1551370,2024-02-21,TREPAT-TS2\DCONTACLIENTES,2024-02-21,
1551371,2024-02-21,TREPAT-TS2\DCONTACLIENTES,2024-02-21,
1551372,2024-02-22,TREPAT-TS2\DMARIBELR,2024-02-22,
1551373,2024-02-22,TREPAT-TS2\DMARIBELR,2024-02-22,
1551374,2024-02-21,TREPAT-TS2\DCONTACLIENTES,2024-02-21,
1551375,2024-02-22,TREPAT-TS2\DMARIBELR,2024-02-22,
