journal_entry_id,posting_date,prepared_by,entry_date,description
T24-11005,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11006,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11007,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11008,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11009,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11010,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11011,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11012,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11013,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11014,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11015,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11016,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11017,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11018,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11019,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11020,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11021,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11022,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11023,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11024,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11025,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11026,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11027,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11028,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11029,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11030,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11031,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11032,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11033,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11034,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11035,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11036,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11037,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11038,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11039,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11040,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11041,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11042,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11043,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11044,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11045,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11046,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11047,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11048,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11049,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11050,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11051,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11052,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11053,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11054,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11055,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11056,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11057,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11058,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11059,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11060,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11061,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11062,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11063,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11064,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11065,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11066,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11067,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11068,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11069,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11070,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11071,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11072,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11073,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11074,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11075,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11076,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11077,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11078,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11079,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11080,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11081,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11082,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11083,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11084,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11085,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11086,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11087,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11088,2024-03-06,TREPAT-TS2\DISABELP,2024-03-06,
T24-11089,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11090,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11091,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11092,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11093,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11094,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11095,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11096,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11097,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11098,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11099,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11100,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11101,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11102,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11103,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11104,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11105,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11106,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11107,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11108,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11109,2024-03-06,TREPAT-TS2\DISABELP,2024-03-06,
T24-11110,2024-03-06,TREPAT-TS2\DISABELP,2024-03-06,
T24-11111,2024-03-06,TREPAT-TS2\DISABELP,2024-03-06,
T24-11112,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11113,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11114,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11115,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11116,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11117,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11118,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11119,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11120,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11121,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11122,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11123,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11124,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11125,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11126,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11127,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11128,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11129,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11130,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11131,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11132,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11133,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11134,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11135,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11136,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11137,2024-03-06,TREPAT-TS2\DTONYI,2024-03-06,
T24-11138,2024-03-06,TREPAT-TS2\ADMINTD,2024-03-06,
T24-11139,2024-03-06,TREPAT-TS2\DSONIAT,2024-03-06,
T24-11140,2024-03-06,TREPAT-TS2\DSONIAT,2024-03-06,
T24-11141,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11142,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11143,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11144,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11145,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11146,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11147,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11148,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11149,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11150,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11151,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11152,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11153,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11154,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11155,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11156,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11157,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11158,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11159,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11160,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11161,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11162,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11163,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11164,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11165,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11166,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11167,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11168,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11169,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11170,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11171,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11172,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11173,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11174,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11175,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11176,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11177,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11178,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11179,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11180,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11181,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11182,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11183,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11184,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11185,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11186,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11187,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11188,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11189,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11190,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11191,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11192,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11193,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11194,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11195,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11196,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11197,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11198,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11199,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11200,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11201,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11202,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11203,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11204,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11205,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11206,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11207,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11208,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11209,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11210,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11211,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11212,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11213,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11214,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11215,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11216,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11217,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11218,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11219,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11220,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11221,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11222,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11223,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11224,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11225,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11226,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11227,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11228,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11229,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11230,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11231,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11232,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11233,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11234,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11235,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11236,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11237,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11238,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11239,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11240,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11241,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11242,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11243,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11244,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11245,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11246,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11247,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11248,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11249,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11250,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11251,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11252,2024-04-12,TREPAT-TS2\DCONTACLIENTES,2024-04-12,
T24-11253,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11254,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11255,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11256,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11257,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11258,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11259,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11260,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11261,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11262,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11263,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11264,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11265,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11266,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11267,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11268,2024-03-07,TREPAT-TS2\DISABELP,2024-03-07,
T24-11269,2024-03-07,TREPAT-TS2\DCONTACLIENTES,2024-03-07,
T24-11270,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11271,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11272,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11273,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11274,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11275,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11276,2024-03-13,TREPAT-TS2\DBELENM,2024-03-13,
T24-11277,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11278,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11279,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11280,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11281,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11282,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11283,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11284,2024-04-12,TREPAT-TS2\DCONTACLIENTES,2024-04-12,
T24-11285,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11286,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11287,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11288,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11289,2024-03-18,TREPAT-TS2\DCONTACLIENTES,2024-03-18,
T24-11290,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11291,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11292,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11293,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11294,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11295,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11296,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11297,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11298,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11299,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11300,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11301,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11302,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11303,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11304,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11305,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11306,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11307,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11308,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11309,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11310,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11311,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11312,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11313,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11314,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11315,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11316,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11317,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11318,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11319,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11320,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11321,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11322,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11323,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11324,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11325,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11326,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11327,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11328,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11329,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11330,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11331,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11332,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11333,2024-03-14,TREPAT-TS2\DBELENM,2024-03-14,
T24-11334,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11335,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11336,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11337,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11338,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11339,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11340,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11341,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11342,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11343,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11344,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11345,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11346,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11347,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11348,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11349,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11350,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11351,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11352,2024-04-04,TREPAT-TS2\DCONTACLIENTES,2024-04-04,
T24-11353,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11354,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11355,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11356,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11357,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11358,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11359,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11360,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11361,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11362,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11363,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11364,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11365,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11366,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11367,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11368,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11369,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11370,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
T24-11371,2024-03-07,TREPAT-TS2\ADMINTD,2024-03-07,
