journal_entry_id,journal_id,entry_date,entry_time,posting_date,reversal_date,effective_date,description,reference_number,source,entry_type,recurring_entry,manual_entry,adjustment_entry,prepared_by,approved_by,approval_date,entry_status,total_debit_amount,total_credit_amount,line_count,fiscal_year,period_number,user_defined_01,user_defined_02,user_defined_03
11507,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11508,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11508,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11508,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11509,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11509,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11509,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11510,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11510,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11510,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11511,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11511,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11511,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11512,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11512,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11512,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11513,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11513,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11513,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11514,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11514,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11514,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11515,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11515,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11515,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11516,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11516,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11516,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11517,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11517,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11517,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11518,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11518,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11518,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11519,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11519,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11519,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11520,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11520,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11520,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11521,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11521,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11521,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11522,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11522,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11522,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11523,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11523,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11523,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11524,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11524,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11524,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11525,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11525,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11525,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11526,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11526,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11526,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11527,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11527,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11527,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11528,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11528,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11528,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11529,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11529,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11529,,,,2024-07-31,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11530,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11531,,,,2024-08-01,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11532,,,,2024-08-16,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11532,,,,2024-08-16,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11532,,,,2024-08-16,,,,,,,,,,DREDURNT\CONSORRE,,,,,,,,,,,
11533,,,,2024-08-05,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11533,,,,2024-08-05,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11534,,,,2024-08-12,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11534,,,,2024-08-12,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11535,,,,2024-08-21,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
11535,,,,2024-08-21,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
11535,,,,2024-08-21,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
11536,,,,2024-08-16,,,,,,,,,,DREDURNT\FINDAVDO,,,,,,,,,,,
11536,,,,2024-08-16,,,,,,,,,,DREDURNT\FINDAVDO,,,,,,,,,,,
11536,,,,2024-08-16,,,,,,,,,,DREDURNT\FINDAVDO,,,,,,,,,,,
11536,,,,2024-08-16,,,,,,,,,,DREDURNT\FINDAVDO,,,,,,,,,,,
11537,,,,2024-08-20,,,,,,,,,,DREDURNT\FINDAVDO,,,,,,,,,,,
11537,,,,2024-08-20,,,,,,,,,,DREDURNT\FINDAVDO,,,,,,,,,,,
11537,,,,2024-08-20,,,,,,,,,,DREDURNT\FINDAVDO,,,,,,,,,,,
11537,,,,2024-08-20,,,,,,,,,,DREDURNT\FINDAVDO,,,,,,,,,,,
11537,,,,2024-08-20,,,,,,,,,,DREDURNT\FINDAVDO,,,,,,,,,,,
11537,,,,2024-08-20,,,,,,,,,,DREDURNT\FINDAVDO,,,,,,,,,,,
11538,,,,2024-08-23,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11538,,,,2024-08-23,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11538,,,,2024-08-23,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11539,,,,2024-08-23,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11539,,,,2024-08-23,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11539,,,,2024-08-23,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11539,,,,2024-08-23,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11539,,,,2024-08-23,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11539,,,,2024-08-23,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11539,,,,2024-08-23,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11540,,,,2024-08-23,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11540,,,,2024-08-23,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11540,,,,2024-08-23,,,,,,,,,,DREDURNT\CTRMONSA,,,,,,,,,,,
11541,,,,2024-08-21,,,,,,,,,,DREDURNT\FINJONJI,,,,,,,,,,,
11541,,,,2024-08-21,,,,,,,,,,DREDURNT\FINJONJI,,,,,,,,,,,
11542,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
11542,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
11543,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
11543,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRDANMA,,,,,,,,,,,
11544,,,,2024-07-31,,,,,,,,,,DREDURNT\FINDAVDO,,,,,,,,,,,
11544,,,,2024-07-31,,,,,,,,,,DREDURNT\FINDAVDO,,,,,,,,,,,
11544,,,,2024-07-31,,,,,,,,,,DREDURNT\FINDAVDO,,,,,,,,,,,
11545,,,,2024-08-26,,,,,,,,,,DREDURNT\FINDAVDO,,,,,,,,,,,
11545,,,,2024-08-26,,,,,,,,,,DREDURNT\FINDAVDO,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11546,,,,2024-08-26,,,,,,,,,,DREDURNT\CTRJUAES,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11547,,,,2024-08-19,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11548,,,,2024-08-21,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11548,,,,2024-08-21,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11548,,,,2024-08-21,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11548,,,,2024-08-21,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11549,,,,2024-08-22,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11549,,,,2024-08-22,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11549,,,,2024-08-22,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11549,,,,2024-08-22,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11549,,,,2024-08-22,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11550,,,,2024-08-16,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11550,,,,2024-08-16,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11550,,,,2024-08-16,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11550,,,,2024-08-16,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11550,,,,2024-08-16,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11550,,,,2024-08-16,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11550,,,,2024-08-16,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11550,,,,2024-08-16,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11550,,,,2024-08-16,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11550,,,,2024-08-16,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11550,,,,2024-08-16,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11550,,,,2024-08-16,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11551,,,,2024-08-22,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11551,,,,2024-08-22,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11551,,,,2024-08-22,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
11551,,,,2024-08-22,,,,,,,,,,DREDURNT\CTRIREME,,,,,,,,,,,
