journal_entry_id,posting_date,prepared_by
252-131426,45474.0,sanchez
252-131427,45474.0,sanchez
252-131428,45474.0,sanchez
252-131429,45474.0,sanchez
252-131430,45474.0,sanchez
252-131431,45474.0,sanchez
252-131432,45474.0,sanchez
252-131433,45474.0,sanchez
252-131434,45474.0,sanchez
252-131435,45474.0,sanchez
252-131436,45474.0,sanchez
252-131437,45474.0,sanchez
252-131438,45474.0,sanchez
252-131439,45474.0,sanchez
252-131440,45474.0,sanchez
252-131441,45474.0,sanchez
252-131442,45474.0,sanchez
252-131443,45474.0,sanchez
252-131444,45474.0,sanchez
252-131445,45474.0,sanchez
252-131446,45474.0,sanchez
252-131447,45474.0,sanchez
252-131448,45474.0,sanchez
252-131449,45474.0,sanchez
252-131450,45474.0,sanchez
252-131451,45474.0,sanchez
252-131452,45474.0,sanchez
252-131453,45474.0,sanchez
252-131454,45474.0,sanchez
252-131455,45474.0,sanchez
252-131456,45474.0,sanchez
252-131457,45474.0,sanchez
252-131458,45474.0,sanchez
252-131459,45474.0,sanchez
252-131460,45474.0,sanchez
252-131461,45474.0,sanchez
252-131462,45474.0,sanchez
252-131463,45474.0,sanchez
252-131464,45474.0,sanchez
252-131465,45474.0,sanchez
252-131466,45474.0,sanchez
252-131467,45474.0,sanchez
252-131468,45474.0,sanchez
252-131469,45474.0,sanchez
252-131470,45474.0,sanchez
252-131471,45474.0,sanchez
252-131472,45474.0,sanchez
252-131473,45474.0,sanchez
252-131474,45474.0,sanchez
252-131475,45474.0,sanchez
252-131476,45474.0,sanchez
252-131477,45474.0,sanchez
252-131478,45474.0,sanchez
252-131479,45474.0,sanchez
252-131480,45474.0,sanchez
252-131481,45474.0,sanchez
252-131482,45474.0,sanchez
252-131483,45474.0,sanchez
252-131484,45474.0,sanchez
252-131485,45474.0,sanchez
252-131486,45474.0,sanchez
252-131487,45474.0,sanchez
252-131488,45474.0,sanchez
252-131489,45474.0,sanchez
252-131490,45474.0,sanchez
252-131491,45474.0,sanchez
252-131492,45474.0,sanchez
252-131493,45474.0,sanchez
252-131494,45474.0,sanchez
252-131495,45474.0,sanchez
252-131496,45474.0,sanchez
252-131497,45474.0,sanchez
252-131498,45474.0,sanchez
252-131499,45474.0,sanchez
252-131500,45474.0,sanchez
252-131501,45474.0,sanchez
252-131502,45474.0,sanchez
252-131503,45474.0,sanchez
252-131504,45474.0,sanchez
252-131505,45474.0,sanchez
252-131506,45474.0,sanchez
252-131507,45474.0,sanchez
252-131508,45474.0,sanchez
252-131509,45474.0,sanchez
252-131510,45474.0,sanchez
252-131511,45474.0,sanchez
252-131512,45474.0,sanchez
252-131513,45474.0,sanchez
252-131514,45474.0,sanchez
252-131515,45474.0,sanchez
252-131516,45474.0,sanchez
252-131517,45474.0,sanchez
252-131518,45474.0,sanchez
252-131519,45474.0,sanchez
252-131520,45474.0,sanchez
252-131521,45474.0,sanchez
252-131522,45474.0,sanchez
252-131523,45474.0,sanchez
252-131524,45474.0,sanchez
252-131525,45474.0,sanchez
252-131526,45474.0,sanchez
252-131527,45474.0,sanchez
252-131528,45474.0,sanchez
252-131529,45474.0,sanchez
252-131530,45474.0,sanchez
252-131531,45474.0,sanchez
252-131532,45474.0,sanchez
252-131533,45474.0,sanchez
252-131534,45474.0,sanchez
252-131535,45474.0,sanchez
252-131536,45474.0,sanchez
252-131537,45474.0,sanchez
252-131538,45474.0,sanchez
252-131539,45474.0,sanchez
252-131540,45474.0,sanchez
252-131541,45474.0,sanchez
252-131542,45474.0,sanchez
252-131543,45474.0,sanchez
252-131544,45474.0,sanchez
252-131545,45474.0,sanchez
252-131546,45504.0,sergi.brualla
252-131547,45482.0,sergi.brualla
252-131548,45477.0,sergi.brualla
252-131549,45482.0,sergi.brualla
252-131550,45482.0,sergi.brualla
252-131551,45504.0,sergi.brualla
252-131552,45504.0,sergi.brualla
252-131553,45504.0,sergi.brualla
252-131554,45504.0,sergi.brualla
252-131555,45504.0,sergi.brualla
252-131556,45504.0,sergi.brualla
252-131557,45504.0,sergi.brualla
252-131558,45504.0,sergi.brualla
252-131559,45504.0,sergi.brualla
252-131560,45504.0,sergi.brualla
252-131561,45504.0,sergi.brualla
252-131562,45504.0,sergi.brualla
252-131563,45504.0,sergi.brualla
252-131564,45504.0,sergi.brualla
252-131565,45482.0,sergi.brualla
252-131566,45504.0,sergi.brualla
252-131567,45504.0,sergi.brualla
252-131568,45504.0,sergi.brualla
252-131569,45504.0,sergi.brualla
252-131570,45504.0,sergi.brualla
252-131571,45504.0,sergi.brualla
252-131572,45504.0,sergi.brualla
252-131573,45504.0,sergi.brualla
252-131574,45504.0,sergi.brualla
252-131575,45482.0,sergi.brualla
252-131576,45504.0,sergi.brualla
252-131577,45504.0,sergi.brualla
252-131578,45504.0,sergi.brualla
252-131579,45504.0,sergi.brualla
252-131580,45504.0,sergi.brualla
252-131581,45504.0,sergi.brualla
252-131582,45504.0,sergi.brualla
252-131583,45504.0,sergi.brualla
252-131584,45504.0,sergi.brualla
252-131585,45482.0,sergi.brualla
252-131586,45504.0,sergi.brualla
252-131587,45504.0,sergi.brualla
252-131588,45504.0,sergi.brualla
252-131589,45504.0,sergi.brualla
252-131590,45504.0,sergi.brualla
252-131591,45504.0,sergi.brualla
252-131592,45504.0,sergi.brualla
252-131593,45504.0,sergi.brualla
252-131594,45504.0,sergi.brualla
252-131595,45504.0,sergi.brualla
252-131596,45504.0,sergi.brualla
252-131597,45504.0,sergi.brualla
252-131598,45504.0,sergi.brualla
252-131599,45504.0,sergi.brualla
252-131600,45504.0,sergi.brualla
252-131601,45504.0,sergi.brualla
252-131602,45504.0,sergi.brualla
252-131603,45504.0,sergi.brualla
252-131604,45504.0,sergi.brualla
252-131605,45504.0,sergi.brualla
252-131606,45504.0,sergi.brualla
252-131607,45504.0,sergi.brualla
252-131608,45504.0,sergi.brualla
252-131609,45504.0,sergi.brualla
252-131610,45504.0,sergi.brualla
252-131611,45504.0,sergi.brualla
252-131612,45504.0,sergi.brualla
252-131613,45504.0,sergi.brualla
252-131614,45504.0,sergi.brualla
252-131615,45504.0,sergi.brualla
252-131616,45504.0,sergi.brualla
252-131617,45504.0,sergi.brualla
252-131618,45504.0,sergi.brualla
252-131619,45504.0,sergi.brualla
252-131620,45504.0,sergi.brualla
252-131621,45504.0,sergi.brualla
252-131622,45504.0,sergi.brualla
252-131623,45504.0,sergi.brualla
252-131624,45504.0,sergi.brualla
252-131625,45504.0,sergi.brualla
252-131626,45504.0,sergi.brualla
252-131627,45504.0,sergi.brualla
252-131628,45504.0,sergi.brualla
252-131629,45504.0,sergi.brualla
252-131630,45504.0,sergi.brualla
252-131631,45482.0,sergi.brualla
252-131632,45504.0,sergi.brualla
252-131633,45504.0,sergi.brualla
252-131634,45504.0,sergi.brualla
252-131635,45504.0,sergi.brualla
252-131636,45504.0,sergi.brualla
252-131637,45504.0,sergi.brualla
252-131638,45504.0,sergi.brualla
252-131639,45504.0,sergi.brualla
252-131640,45504.0,sergi.brualla
252-131641,45504.0,sergi.brualla
252-131642,45504.0,sergi.brualla
252-131643,45504.0,sergi.brualla
252-131644,45504.0,sergi.brualla
252-131645,45473.0,sanchez
252-131646,45473.0,sanchez
252-131647,45477.0,elzhana.piperkova
252-131648,45477.0,elzhana.piperkova
252-131649,45473.0,sanchez
252-131650,45473.0,sanchez
252-131651,45473.0,sanchez
252-131652,45473.0,sanchez
252-131653,,aguilar
252-131654,,aguilar
252-131655,45473.0,sayalero
252-131656,45473.0,sayalero
252-131657,45473.0,sanchez
252-131658,45473.0,sanchez
252-131659,45473.0,sayalero
252-131660,45473.0,sayalero
252-131661,45473.0,sanchez
252-131662,45473.0,sanchez
252-131663,45473.0,dominguez
252-131664,45474.0,dominguez
252-131665,45473.0,sanchez
252-131666,45473.0,dominguez
252-131667,45473.0,dominguez
252-131668,45473.0,sanchez
252-131669,45473.0,sanchez
252-131670,45473.0,sanchez
252-131671,45473.0,sanchez
252-131672,45473.0,aguilar
252-131673,45473.0,aguilar
252-131674,45472.0,aguilar
252-131675,45472.0,aguilar
252-131676,45478.0,elzhana.piperkova
252-131677,45478.0,elzhana.piperkova
252-131678,45478.0,elzhana.piperkova
252-131679,45473.0,sanchez
252-131680,45473.0,sanchez
252-131681,45473.0,sanchez
252-131682,45473.0,sayalero
252-131683,45473.0,sanchez
252-131684,45474.0,sanchez
252-131685,45473.0,sanchez
252-131686,45474.0,sanchez
252-131687,45473.0,sanchez
252-131688,45474.0,sanchez
252-131689,45473.0,sanchez
252-131690,45474.0,sanchez
252-131691,45473.0,sanchez
252-131692,45474.0,sanchez
252-131693,45473.0,sanchez
252-131694,45474.0,sanchez
252-131695,45473.0,sanchez
252-131696,45474.0,sanchez
252-131697,45473.0,sanchez
252-131698,45474.0,sanchez
252-131699,45473.0,sanchez
252-131700,45474.0,sanchez
252-131701,45473.0,denislava.stoycheva
252-131702,45473.0,aguilar
252-131703,45473.0,sayalero
252-131704,45473.0,sayalero
252-131705,45473.0,sayalero
252-131706,45473.0,sayalero
252-131707,45473.0,aguilar
252-131708,45473.0,aguilar
252-131709,45473.0,aguilar
252-131710,45444.0,sanchez
252-131711,45477.0,erastus.waigwa-kinyu
252-131712,45477.0,erastus.waigwa-kinyu
252-131713,45478.0,erastus.waigwa-kinyu
252-131714,45478.0,erastus.waigwa-kinyu
252-131715,45478.0,erastus.waigwa-kinyu
252-131716,45473.0,sanchez
252-131717,45474.0,sanchez
252-131718,45473.0,sanchez
252-131719,45474.0,sanchez
252-131720,45481.0,elzhana.piperkova
252-131721,45473.0,sayalero
252-131722,45473.0,sanchez
252-131723,45474.0,sanchez
252-131724,45473.0,sayalero
252-131725,45473.0,sanchez
252-131726,45473.0,sanchez
252-131727,45473.0,sanchez
252-131728,45473.0,sanchez
252-131729,45473.0,sanchez
252-131730,45473.0,sanchez
252-131731,45473.0,sanchez
252-131732,45473.0,sanchez
252-131733,45473.0,sanchez
252-131734,45473.0,sanchez
252-131735,45473.0,sanchez
252-131736,45473.0,sanchez
252-131737,45473.0,sanchez
252-131738,45473.0,sanchez
252-131739,45473.0,sanchez
252-131740,45473.0,sanchez
252-131741,45473.0,sanchez
252-131742,45473.0,sanchez
252-131743,45473.0,sanchez
252-131744,45473.0,sanchez
252-131745,45473.0,sanchez
252-131746,45473.0,sanchez
252-131747,45473.0,sanchez
252-131748,45473.0,sanchez
252-131749,45473.0,sanchez
252-131750,45473.0,sanchez
252-131751,45473.0,sanchez
252-131752,45473.0,sanchez
252-131753,45473.0,sanchez
252-131754,45473.0,sanchez
252-131755,45473.0,sanchez
252-131756,45473.0,sanchez
252-131757,45473.0,sanchez
252-131758,45473.0,sanchez
252-131759,45473.0,sanchez
252-131760,45473.0,sanchez
252-131761,45473.0,sanchez
252-131762,45473.0,sanchez
252-131763,45473.0,sanchez
252-131764,45473.0,sanchez
252-131765,45473.0,sanchez
252-131766,45473.0,sanchez
252-131767,45473.0,sanchez
252-131768,45473.0,sanchez
252-131769,45473.0,sanchez
252-131770,45473.0,sanchez
252-131771,45473.0,sanchez
252-131772,45473.0,sanchez
252-131773,45473.0,sanchez
252-131774,45473.0,sanchez
252-131775,45473.0,sanchez
252-131776,45473.0,sanchez
252-131777,45473.0,sanchez
252-131778,45473.0,sanchez
252-131779,45473.0,sanchez
252-131780,45473.0,sanchez
252-131781,45473.0,sanchez
252-131782,45473.0,sanchez
252-131783,45473.0,sanchez
252-131784,45473.0,sanchez
252-131785,45473.0,sanchez
252-131786,45473.0,sanchez
252-131787,45473.0,sanchez
252-131788,45473.0,sanchez
252-131789,45473.0,sanchez
252-131790,45473.0,sanchez
252-131791,45473.0,sanchez
252-131792,45473.0,sanchez
252-131793,45473.0,sanchez
252-131794,45473.0,sanchez
252-131795,45473.0,sanchez
252-131796,45473.0,sanchez
252-131797,45473.0,sanchez
252-131798,45473.0,sanchez
252-131799,45473.0,sanchez
252-131800,45473.0,sanchez
252-131801,45473.0,sanchez
252-131802,45473.0,sanchez
252-131803,45473.0,sanchez
252-131804,45473.0,sanchez
252-131805,45473.0,sanchez
252-131806,45473.0,sanchez
252-131807,45473.0,sanchez
252-131808,45473.0,sanchez
252-131809,45473.0,sanchez
252-131810,45473.0,sanchez
252-131811,45473.0,sanchez
252-131812,45473.0,sanchez
252-131813,45473.0,sanchez
252-131814,45473.0,sanchez
252-131815,45473.0,sanchez
252-131816,45473.0,sanchez
252-131817,45473.0,sanchez
252-131818,45473.0,sanchez
252-131819,45473.0,sanchez
252-131820,45473.0,sanchez
252-131821,45473.0,sanchez
252-131822,45473.0,sanchez
252-131823,45473.0,sanchez
252-131824,45473.0,sanchez
252-131825,45473.0,sanchez
252-131826,45473.0,sanchez
252-131827,45473.0,sanchez
252-131828,45473.0,sanchez
252-131829,45473.0,sanchez
252-131830,45473.0,sanchez
252-131831,45473.0,sanchez
252-131832,45473.0,sanchez
252-131833,45473.0,sanchez
252-131834,45473.0,sanchez
252-131835,45473.0,sanchez
252-131836,45473.0,sanchez
252-131837,45473.0,sanchez
252-131838,45473.0,sanchez
252-131839,45473.0,sanchez
252-131840,45473.0,sanchez
252-131841,45473.0,sanchez
252-131842,45473.0,sanchez
252-131843,45473.0,sanchez
252-131844,45473.0,sanchez
252-131845,45473.0,sanchez
252-131846,45473.0,sanchez
252-131847,45473.0,sanchez
252-131848,45473.0,sanchez
252-131849,45473.0,sanchez
252-131850,45473.0,sanchez
252-131851,45473.0,sanchez
252-131852,45473.0,sanchez
252-131853,45473.0,sanchez
252-131854,45473.0,sanchez
252-131855,45473.0,sanchez
252-131856,45473.0,sanchez
252-131857,45473.0,sanchez
252-131858,45473.0,sanchez
252-131859,45473.0,sanchez
252-131860,45473.0,sanchez
252-131861,45473.0,sanchez
252-131862,45473.0,sanchez
252-131863,45473.0,sanchez
252-131864,45473.0,sanchez
252-131865,45473.0,sanchez
252-131866,45473.0,sanchez
252-131867,45473.0,sanchez
252-131868,45473.0,sanchez
252-131869,45473.0,sanchez
252-131870,45473.0,sanchez
252-131871,45473.0,sanchez
252-131872,45473.0,sanchez
252-131873,45473.0,sanchez
252-131874,45473.0,sanchez
252-131875,45473.0,sanchez
252-131876,45473.0,sanchez
252-131877,45473.0,sanchez
252-131878,45473.0,sanchez
252-131879,45473.0,sanchez
252-131880,45473.0,sanchez
252-131881,45473.0,sanchez
252-131882,45473.0,sanchez
252-131883,45473.0,sanchez
252-131884,45473.0,sanchez
252-131885,45473.0,sanchez
252-131886,45473.0,sanchez
252-131887,45473.0,sanchez
252-131888,45473.0,sanchez
252-131889,45473.0,sanchez
252-131890,45473.0,sanchez
252-131891,45473.0,sanchez
252-131892,45473.0,sanchez
252-131893,45473.0,sanchez
252-131894,45473.0,sanchez
252-131895,45473.0,sanchez
252-131896,45473.0,sanchez
252-131897,45473.0,sanchez
252-131898,45473.0,sanchez
252-131899,45473.0,sanchez
252-131900,45473.0,sanchez
252-131901,45473.0,sanchez
252-131902,45473.0,sanchez
252-131903,45473.0,sanchez
252-131904,45473.0,sanchez
252-131905,45473.0,sanchez
252-131906,45473.0,sanchez
252-131907,45473.0,sanchez
252-131908,45473.0,sanchez
252-131909,45473.0,sanchez
252-131910,45473.0,sanchez
252-131911,45473.0,sanchez
252-131912,45473.0,sanchez
252-131913,45473.0,sanchez
252-131914,45473.0,sanchez
252-131915,45473.0,sanchez
252-131916,45473.0,sanchez
252-131917,45473.0,sanchez
252-131918,45473.0,sanchez
252-131919,45473.0,sanchez
252-131920,45473.0,sanchez
252-131921,45473.0,sanchez
252-131922,45473.0,sanchez
252-131923,45473.0,sanchez
252-131924,45473.0,sanchez
252-131925,45473.0,sanchez
252-131926,45473.0,sanchez
252-131927,45473.0,sanchez
252-131928,45473.0,sanchez
252-131929,45473.0,sanchez
252-131930,45473.0,sanchez
252-131931,45473.0,sanchez
252-131932,45473.0,sanchez
252-131933,45473.0,sanchez
252-131934,45473.0,sanchez
252-131935,45473.0,sanchez
252-131936,45473.0,sanchez
252-131937,45473.0,sanchez
252-131938,45473.0,sanchez
252-131939,45473.0,sanchez
252-131940,45473.0,sanchez
252-131941,45473.0,sanchez
252-131942,45473.0,sanchez
252-131943,45473.0,sanchez
252-131944,45473.0,sanchez
252-131945,45473.0,sanchez
252-131946,45473.0,sanchez
252-131947,45473.0,sanchez
252-131948,45473.0,sanchez
252-131949,45473.0,sanchez
252-131950,45473.0,sanchez
252-131951,45473.0,sanchez
252-131952,45473.0,sanchez
252-131953,45473.0,sanchez
252-131954,45473.0,sanchez
252-131955,45473.0,sanchez
252-131956,45473.0,sanchez
252-131957,45473.0,sanchez
252-131958,45473.0,sanchez
252-131959,45473.0,sanchez
252-131960,45473.0,sanchez
252-131961,45473.0,sanchez
252-131962,45473.0,sanchez
252-131963,45473.0,sanchez
252-131964,45473.0,sanchez
252-131965,45473.0,sanchez
252-131966,45473.0,sanchez
252-131967,45473.0,sanchez
252-131968,45473.0,sanchez
252-131969,45473.0,sanchez
252-131970,45473.0,sanchez
252-131971,45473.0,sanchez
252-131972,45473.0,sanchez
252-131973,45473.0,sanchez
252-131974,45473.0,sanchez
252-131975,45473.0,sanchez
252-131976,45473.0,sanchez
252-131977,45473.0,sanchez
252-131978,45473.0,sanchez
252-131979,45473.0,sanchez
252-131980,45473.0,sanchez
252-131981,45473.0,sanchez
252-131982,45473.0,sanchez
252-131983,45473.0,sanchez
252-131984,45473.0,sanchez
252-131985,45473.0,sanchez
252-131986,45473.0,sanchez
252-131987,45473.0,sanchez
252-131988,45473.0,sanchez
252-131989,45473.0,sanchez
252-131990,45473.0,sanchez
252-131991,45473.0,sanchez
252-131992,45473.0,sanchez
252-131993,45473.0,sanchez
252-131994,45473.0,sanchez
252-131995,45473.0,sanchez
252-131996,45473.0,sanchez
252-131997,45473.0,sanchez
252-131998,45473.0,sanchez
252-131999,45473.0,sanchez
252-132000,45473.0,sanchez
252-132001,45473.0,sanchez
252-132002,45473.0,sanchez
252-132003,45473.0,sanchez
252-132004,45473.0,sanchez
252-132005,45473.0,sanchez
252-132006,45473.0,sanchez
252-132007,45473.0,sanchez
252-132008,45473.0,sanchez
252-132009,45473.0,sanchez
252-132010,45473.0,sanchez
252-132011,45473.0,sanchez
252-132012,45473.0,sanchez
252-132013,45473.0,sanchez
252-132014,45473.0,sanchez
252-132015,45473.0,sanchez
252-132016,45473.0,sanchez
252-132017,45473.0,sanchez
252-132018,45473.0,sanchez
252-132019,45473.0,sanchez
252-132020,45473.0,sanchez
252-132021,45473.0,sanchez
252-132022,45473.0,sanchez
252-132023,45473.0,sanchez
252-132024,45473.0,sanchez
252-132025,45473.0,sanchez
252-132026,45473.0,sanchez
252-132027,45473.0,sanchez
252-132028,45473.0,sanchez
252-132029,45473.0,sanchez
252-132030,45473.0,sanchez
252-132031,45473.0,sanchez
252-132032,45473.0,sanchez
252-132033,45473.0,sanchez
252-132034,45473.0,sanchez
252-132035,45473.0,sanchez
252-132036,45473.0,sanchez
252-132037,45473.0,sanchez
252-132038,45473.0,sanchez
252-132039,45473.0,sanchez
252-132040,45473.0,sanchez
252-132041,45473.0,sanchez
252-132042,45473.0,sanchez
252-132043,45473.0,sanchez
252-132044,45473.0,sanchez
252-132045,45473.0,sanchez
252-132046,45473.0,sanchez
252-132047,45473.0,sanchez
252-132048,45473.0,sanchez
252-132049,45473.0,sanchez
252-132050,45473.0,sanchez
252-132051,45473.0,sanchez
252-132052,45473.0,sanchez
252-132053,45473.0,sanchez
252-132054,45473.0,sanchez
252-132055,45473.0,sanchez
252-132056,45473.0,sanchez
252-132057,45473.0,sanchez
252-132058,45473.0,sanchez
252-132059,45473.0,sanchez
252-132060,45473.0,sanchez
252-132061,45473.0,sanchez
252-132062,45473.0,sanchez
252-132063,45473.0,sanchez
252-132064,45473.0,sanchez
252-132065,45473.0,sanchez
252-132066,45473.0,sanchez
252-132067,45473.0,sanchez
252-132068,45473.0,sanchez
252-132069,45473.0,sanchez
252-132070,45473.0,sanchez
252-132071,45473.0,sanchez
252-132072,45473.0,sanchez
252-132073,45474.0,sanchez
252-132074,45474.0,sanchez
252-132075,45474.0,sanchez
252-132076,45474.0,sanchez
252-132077,45474.0,sanchez
252-132078,45474.0,sanchez
252-132079,45474.0,sanchez
252-132080,45474.0,sanchez
252-132081,45474.0,sanchez
252-132082,45474.0,sanchez
252-132083,45474.0,sanchez
252-132084,45474.0,sanchez
252-132085,45474.0,sanchez
252-132086,45474.0,sanchez
252-132087,45474.0,sanchez
252-132088,45474.0,sanchez
252-132089,45474.0,sanchez
252-132090,45474.0,sanchez
252-132091,45474.0,sanchez
252-132092,45474.0,sanchez
252-132093,45474.0,sanchez
252-132094,45474.0,sanchez
252-132095,45474.0,sanchez
252-132096,45474.0,sanchez
252-132097,45474.0,sanchez
252-132098,45474.0,sanchez
252-132099,45474.0,sanchez
252-132100,45474.0,sanchez
252-132101,45474.0,sanchez
252-132102,45474.0,sanchez
252-132103,45474.0,sanchez
252-132104,45474.0,sanchez
252-132105,45474.0,sanchez
252-132106,45474.0,sanchez
252-132107,45474.0,sanchez
252-132108,45474.0,sanchez
252-132109,45474.0,sanchez
252-132110,45474.0,sanchez
252-132111,45474.0,sanchez
252-132112,45474.0,sanchez
252-132113,45474.0,sanchez
252-132114,45474.0,sanchez
252-132115,45474.0,sanchez
252-132116,45474.0,sanchez
252-132117,45474.0,sanchez
252-132118,45474.0,sanchez
252-132119,45474.0,sanchez
252-132120,45474.0,sanchez
252-132121,45474.0,sanchez
252-132122,45474.0,sanchez
252-132123,45474.0,sanchez
252-132124,45474.0,sanchez
252-132125,45474.0,sanchez
252-132126,45474.0,sanchez
252-132127,45474.0,sanchez
252-132128,45474.0,sanchez
252-132129,45474.0,sanchez
252-132130,45474.0,sanchez
252-132131,45474.0,sanchez
252-132132,45474.0,sanchez
252-132133,45474.0,sanchez
252-132134,45474.0,sanchez
252-132135,45474.0,sanchez
252-132136,45474.0,sanchez
252-132137,45474.0,sanchez
252-132138,45474.0,sanchez
252-132139,45474.0,sanchez
252-132140,45474.0,sanchez
252-132141,45474.0,sanchez
252-132142,45474.0,sanchez
252-132143,45474.0,sanchez
252-132144,45474.0,sanchez
252-132145,45474.0,sanchez
252-132146,45474.0,sanchez
252-132147,45474.0,sanchez
252-132148,45474.0,sanchez
252-132149,45474.0,sanchez
252-132150,45474.0,sanchez
252-132151,45474.0,sanchez
252-132152,45474.0,sanchez
252-132153,45474.0,sanchez
252-132154,45474.0,sanchez
252-132155,45474.0,sanchez
252-132156,45474.0,sanchez
252-132157,45474.0,sanchez
252-132158,45474.0,sanchez
252-132159,45474.0,sanchez
252-132160,45474.0,sanchez
252-132161,45474.0,sanchez
252-132162,45474.0,sanchez
252-132163,45474.0,sanchez
252-132164,45474.0,sanchez
252-132165,45474.0,sanchez
252-132166,45474.0,sanchez
252-132167,45474.0,sanchez
252-132168,45474.0,sanchez
252-132169,45474.0,sanchez
252-132170,45474.0,sanchez
252-132171,45474.0,sanchez
252-132172,45474.0,sanchez
252-132173,45474.0,sanchez
252-132174,45474.0,sanchez
252-132175,45474.0,sanchez
252-132176,45474.0,sanchez
252-132177,45474.0,sanchez
252-132178,45474.0,sanchez
252-132179,45474.0,sanchez
252-132180,45474.0,sanchez
252-132181,45474.0,sanchez
252-132182,45474.0,sanchez
252-132183,45474.0,sanchez
252-132184,45474.0,sanchez
252-132185,45474.0,sanchez
252-132186,45474.0,sanchez
252-132187,45474.0,sanchez
252-132188,45474.0,sanchez
252-132189,45473.0,sayalero
252-132190,45473.0,sayalero
252-132191,45473.0,sanchez
252-132192,45474.0,sanchez
252-132193,45473.0,sanchez
252-132194,45474.0,sanchez
252-132195,45473.0,sayalero
252-132196,45473.0,sanchez
252-132197,45474.0,sanchez
252-132198,45473.0,sanchez
252-132199,45474.0,sanchez
252-132200,45473.0,sanchez
252-132201,45474.0,sanchez
252-132202,45473.0,sanchez
252-132203,45474.0,sanchez
252-132204,45473.0,sanchez
252-132205,45474.0,sanchez
252-132206,45473.0,sanchez
252-132207,45474.0,sanchez
252-132208,45473.0,sanchez
252-132209,45474.0,sanchez
252-132210,45473.0,sanchez
252-132211,45474.0,sanchez
252-132212,45473.0,sanchez
252-132213,45474.0,sanchez
252-132214,45482.0,elzhana.piperkova
252-132215,45473.0,sayalero
252-132216,45473.0,sayalero
252-132217,45483.0,sanchez
252-132218,45449.0,sayalero
252-132219,45471.0,sayalero
252-132220,45483.0,sanchez
252-132221,45483.0,sanchez
252-132222,45483.0,sanchez
252-132223,45473.0,aguilar
252-132224,45483.0,sanchez
252-132225,45483.0,sanchez
252-132226,45483.0,sanchez
252-132227,,aguilar
252-132228,,aguilar
252-132229,45483.0,sanchez
252-132230,45483.0,sanchez
252-132231,45483.0,sanchez
252-132232,45473.0,sanchez
252-132233,45474.0,sanchez
252-132234,45483.0,elzhana.piperkova
252-132235,45483.0,elzhana.piperkova
252-132236,45483.0,elzhana.piperkova
252-132237,45483.0,elzhana.piperkova
252-132238,45483.0,elzhana.piperkova
252-132239,45483.0,elzhana.piperkova
252-132240,45483.0,elzhana.piperkova
252-132241,45483.0,elzhana.piperkova
252-132242,45483.0,elzhana.piperkova
252-132243,45473.0,sanchez
252-132244,45474.0,sanchez
252-132245,45481.0,erastus.waigwa-kinyu
252-132246,45482.0,erastus.waigwa-kinyu
252-132247,45483.0,erastus.waigwa-kinyu
252-132248,45483.0,erastus.waigwa-kinyu
252-132249,45483.0,erastus.waigwa-kinyu
252-132250,45483.0,erastus.waigwa-kinyu
252-132251,45483.0,erastus.waigwa-kinyu
252-132252,45483.0,erastus.waigwa-kinyu
252-132253,45483.0,erastus.waigwa-kinyu
252-132254,45483.0,erastus.waigwa-kinyu
252-132255,45483.0,erastus.waigwa-kinyu
252-132256,45484.0,elzhana.piperkova
252-132257,45473.0,sanchez
252-132258,45474.0,sanchez
252-132259,,aguilar
252-132260,,aguilar
252-132261,45484.0,sanchez
252-132262,45484.0,sanchez
252-132263,45444.0,sanchez
252-132264,45444.0,sanchez
252-132265,45484.0,elzhana.piperkova
252-132266,45484.0,elzhana.piperkova
252-132267,45484.0,elzhana.piperkova
252-132268,45484.0,elzhana.piperkova
252-132269,45484.0,elzhana.piperkova
252-132270,45484.0,elzhana.piperkova
252-132271,45484.0,elzhana.piperkova
252-132272,45484.0,elzhana.piperkova
252-132273,45484.0,elzhana.piperkova
252-132274,45484.0,elzhana.piperkova
252-132275,45484.0,elzhana.piperkova
252-132276,45484.0,elzhana.piperkova
252-132277,,aguilar
252-132278,,aguilar
252-132279,45485.0,elzhana.piperkova
252-132280,45484.0,erastus.waigwa-kinyu
252-132281,45484.0,erastus.waigwa-kinyu
252-132282,45484.0,erastus.waigwa-kinyu
252-132283,45484.0,erastus.waigwa-kinyu
252-132284,45484.0,erastus.waigwa-kinyu
252-132285,45484.0,erastus.waigwa-kinyu
252-132286,45484.0,erastus.waigwa-kinyu
252-132287,45484.0,erastus.waigwa-kinyu
252-132288,45484.0,erastus.waigwa-kinyu
252-132289,45484.0,erastus.waigwa-kinyu
252-132290,45484.0,erastus.waigwa-kinyu
252-132291,45484.0,erastus.waigwa-kinyu
252-132292,45485.0,erastus.waigwa-kinyu
252-132293,45488.0,sanchez
252-132294,45488.0,sanchez
252-132295,45488.0,sanchez
252-132296,45488.0,sanchez
252-132297,45488.0,elzhana.piperkova
252-132298,45488.0,elzhana.piperkova
252-132299,45488.0,elzhana.piperkova
252-132300,,aguilar
252-132301,,aguilar
252-132302,,aguilar
252-132303,,aguilar
252-132304,,aguilar
252-132305,,aguilar
252-132306,,aguilar
252-132307,,aguilar
252-132308,,aguilar
252-132309,,aguilar
252-132310,,aguilar
252-132311,,aguilar
252-132312,,aguilar
252-132313,,aguilar
252-132314,,aguilar
