journal_entry_id,line_number,gl_account_number,amount,debit_credit_indicator,business_unit,cost_center,department,project_code,location,line_description,reference_number,customer_id,vendor_id,product_id,user_defined_01,user_defined_02,user_defined_03
12761,113197,4720001,42.7,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113195,4720001,41.38,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113187,4720001,41.38,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113189,4720001,106.83,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113191,4720001,99.86,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113221,4720001,42.69,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113219,4720001,208.39,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113217,4720001,42.7,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113188,6293002,508.71,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113190,6293002,475.54,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113234,6293002,203.32,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113236,6293002,170.48,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113238,6293002,203.33,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113240,6293002,203.33,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113211,4720001,42.7,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113186,6293002,197.05,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113258,4100001,-12982.99,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113205,4720001,35.8,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113207,4720001,48.54,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113209,4720001,208.4,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113232,6293002,170.48,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113203,4720001,71.14,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113201,4720001,42.7,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113199,4720001,42.69,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113225,4720001,42.7,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113215,4720001,315.74,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113213,4720001,42.7,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113223,4720001,42.7,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113241,4720001,42.69,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113247,4720001,42.7,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113245,4720001,42.7,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113243,4720001,42.7,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113244,6293002,203.33,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113242,6293002,203.33,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113254,6293002,-2298.07,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113210,6293002,203.32,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113250,6293002,1306.48,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113248,6293002,203.33,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113246,6293002,203.33,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113252,6293002,203.33,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113233,4720001,35.8,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113214,6293002,1503.52,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113216,6293002,203.33,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113218,6293002,992.36,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113222,6293002,203.33,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113220,6293002,203.33,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113227,4720001,42.7,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113229,4720001,42.7,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113230,6293002,203.32,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113231,4720001,42.7,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113228,6293002,203.33,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113208,6293002,992.36,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113204,6293002,170.48,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113206,6293002,231.16,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113256,6293002,1503.52,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113202,6293002,338.75,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113251,4720001,274.37,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113253,4720001,42.7,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113255,4720001,-482.59,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113249,4720001,42.7,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113257,4720001,315.74,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113237,4720001,35.8,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113239,4720001,42.7,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113212,6293002,203.33,,,,,,,Telefonica de España. S.A.,,,,,,,
12761,113235,4720001,42.7,,,,,,,Telefonica de España. S.A.,,,,,,,
12762,113259,6227001,39.57,,,,,,,DEYDE DATACENTRIC. SLU,,,,,,,
12762,113260,4720001,8.31,,,,,,,DEYDE DATACENTRIC. SLU,,,,,,,
12762,113261,4100001,-47.88,,,,,,,DEYDE DATACENTRIC. SLU,,,,,,,
12763,113264,4100001,-35.19,,,,,,,DEYDE DATACENTRIC. SLU,,,,,,,
12763,113263,4720001,6.11,,,,,,,DEYDE DATACENTRIC. SLU,,,,,,,
12763,113262,6227001,29.08,,,,,,,DEYDE DATACENTRIC. SLU,,,,,,,
12764,113265,6227001,12.22,,,,,,,DEYDE DATACENTRIC. SLU,,,,,,,
12764,113266,4720001,2.57,,,,,,,DEYDE DATACENTRIC. SLU,,,,,,,
12764,113267,4100001,-14.79,,,,,,,DEYDE DATACENTRIC. SLU,,,,,,,
12765,113269,4720001,3.35,,,,,,,DEYDE DATACENTRIC. SLU,,,,,,,
12765,113268,6227001,15.93,,,,,,,DEYDE DATACENTRIC. SLU,,,,,,,
12765,113270,4100001,-19.28,,,,,,,DEYDE DATACENTRIC. SLU,,,,,,,
12766,113273,4100001,-892.33,,,,,,,DEYDE DATACENTRIC. SLU,,,,,,,
12766,113272,4720001,154.87,,,,,,,DEYDE DATACENTRIC. SLU,,,,,,,
12766,113271,4800018,737.46,,,,,,,DEYDE DATACENTRIC. SLU,,,,,,,
12767,113274,6293001,2.0,,,,,,,DIALOGA SA,,,,,,,
12767,113282,6293001,8.0,,,,,,,DIALOGA SA,,,,,,,
12767,113276,6293001,1.0,,,,,,,DIALOGA SA,,,,,,,
12767,113278,6293001,1.0,,,,,,,DIALOGA SA,,,,,,,
12767,113279,4720001,0.21,,,,,,,DIALOGA SA,,,,,,,
12767,113283,4720001,1.68,,,,,,,DIALOGA SA,,,,,,,
12767,113284,4100001,-24.2,,,,,,,DIALOGA SA,,,,,,,
12767,113280,6293001,8.0,,,,,,,DIALOGA SA,,,,,,,
12767,113275,4720001,0.42,,,,,,,DIALOGA SA,,,,,,,
12767,113277,4720001,0.21,,,,,,,DIALOGA SA,,,,,,,
12767,113281,4720001,1.68,,,,,,,DIALOGA SA,,,,,,,
12768,113295,4100001,-24.2,,,,,,,DIALOGA SA,,,,,,,
12768,113294,4720001,1.68,,,,,,,DIALOGA SA,,,,,,,
12768,113289,6293001,1.0,,,,,,,DIALOGA SA,,,,,,,
12768,113292,4720001,1.68,,,,,,,DIALOGA SA,,,,,,,
12768,113290,4720001,0.21,,,,,,,DIALOGA SA,,,,,,,
12768,113287,6293001,1.0,,,,,,,DIALOGA SA,,,,,,,
12768,113293,6293001,8.0,,,,,,,DIALOGA SA,,,,,,,
12768,113291,6293001,8.0,,,,,,,DIALOGA SA,,,,,,,
12768,113285,6293001,2.0,,,,,,,DIALOGA SA,,,,,,,
12768,113288,4720001,0.21,,,,,,,DIALOGA SA,,,,,,,
12768,113286,4720001,0.42,,,,,,,DIALOGA SA,,,,,,,
12769,113297,5550000,14902.8,,,,,,,INGESCOM. S.L.,,,,,,,
12769,113296,7300001,-14902.8,,,,,,,INGESCOM. S.L.,,,,,,,
12770,113364,6227001,14.59,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113365,6227001,13.2,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113363,6227001,8.67,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113370,6227001,13.2,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113369,6227001,9.81,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113368,6227001,8.67,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113367,6227001,13.2,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113366,6227001,181.56,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113372,6227001,13.2,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113371,6227001,8.67,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113373,6227001,13.2,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113356,6227001,8.67,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113354,6227001,13.2,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113355,6227001,8.67,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113457,6227001,1496.35,,,,,,,TELEFONICA MANTENIMIENTO ZEBRA TC25,,,,,,,
12770,113376,6227001,13.2,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113312,6213005,87.3,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113311,6213005,82.21,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113357,6227001,13.2,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113303,6213005,60.18,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113300,6213005,216.97,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113299,6213005,65.26,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113302,6213005,228.84,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113301,6213005,259.35,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113309,6213005,2768.95,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113310,6213005,70.35,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113307,6213005,108.49,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113308,6213005,71.19,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113361,6227001,8.67,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113360,6227001,8.67,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113359,6227001,8.67,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113358,6227001,8.67,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113453,6227001,7181.2,,,,,,,CAMBIO DE MANTENIMIENTO XONE REDUR,,,,,,,
12770,113362,6227001,8.67,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113305,6213005,589.05,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113349,6227001,13.2,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113443,6227001,457.79,,,,,,,TELEFONICA CIBERSEGURIDAD REDUR - AMPL. LICENCIAS,,,,,,,
12770,113304,6213005,233.08,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113353,6227001,8.67,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113352,6227001,103.99,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113306,6213005,249.18,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113350,6227001,8.67,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113351,6227001,8.67,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113348,4800020,-558.8,,,,,,,Gastos Mmto. LAN Telefónica,,,,,,,
12770,113323,6213005,86.45,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113322,6213005,76.28,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113324,6213005,211.89,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113456,4800016,-1496.35,,,,,,,TELEFONICA MANTENIMIENTO ZEBRA TC25,,,,,,,
12770,113436,4109004,-10000.0,,,,,,,ORANGE ESPAGNE - PDA'S,,,,,,,
12770,113438,4109004,-4748.81,,,,,,,AMPL. 350 PDA HONEYWELL NUEVOS TERMINALES,,,,,,,
12770,113442,4109004,-457.79,,,,,,,TELEFONICA CIBERSEGURIDAD REDUR - AMPL. LICENCIAS,,,,,,,
12770,113440,4109004,-1678.62,,,,,,,CANALES DIGITALES - AMPL. 120 PDAS HONEYWELL,,,,,,,
12770,113377,4109004,-3332.7,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113416,4109004,-2430.4,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
12770,113314,6213005,146.63,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113315,6213005,1281.5,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113313,6213005,146.63,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113317,6213005,54.24,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113316,6213005,60.18,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113459,6213002,1198.11,,,,,,,NUEVA CUOTA MES TERMINALES PDAS HONEYWELL,,,,,,,
12770,113455,6213002,2075.95,,,,,,,TELEFONICA RENOVACIÓN SOTI ZEBRA,,,,,,,
12770,113451,6213002,5574.98,,,,,,,TELEFONICA LICENCIAS SOTI REDUR (RENOV. 12 MESES),,,,,,,
12770,113375,6227001,8.67,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113374,6227001,8.67,,,,,,,Mantenimiento LAN Telefónica,,,,,,,
12770,113332,6213005,82.21,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113331,6213005,244.94,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113330,6213005,139.85,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113329,6213005,670.41,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113394,6213002,56.34,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113395,6213002,73.67,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113396,6213002,82.34,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113385,6213002,34.67,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113386,6213002,52.01,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113397,6213002,4.34,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113398,6213002,26.0,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113399,6213002,112.67,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113388,6213002,56.34,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113389,6213002,788.76,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113379,6213002,82.34,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113400,6213002,95.34,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113380,6213002,8.67,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113403,6213002,69.34,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113378,6213002,138.69,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113405,6213002,34.67,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113404,6213002,121.34,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113432,6213002,101.15,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
12770,113431,6213002,269.74,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
12770,113430,6213002,33.72,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
12770,113347,6213005,341.59,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113407,6213002,17.33,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113406,6213002,47.67,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113420,6213002,168.59,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
12770,113409,6213002,52.01,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113419,6213002,51.69,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
12770,113418,6213002,12.92,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
12770,113417,6213002,236.02,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
12770,113318,6213005,272.06,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113319,6213005,70.35,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113320,6213005,87.3,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113410,6213002,47.67,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113412,6213002,86.67,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113411,6213002,39.01,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113413,6213002,34.67,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113414,6213002,43.33,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113321,6213005,87.3,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113421,6213002,67.44,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
12770,113408,6213002,60.67,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113433,6213002,134.87,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
12770,113326,6213005,189.0,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113449,6213002,2908.12,,,,,,,RtR AMPL. 48 MESES - TERMINALES PDAS HONEYWELL,,,,,,,
12770,113327,6213005,233.08,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113328,6213005,189.0,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113426,6213002,134.87,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
12770,113427,6213002,236.02,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
12770,113428,6213002,101.15,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
12770,113429,6213002,103.37,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
12770,113445,6213002,1441.82,,,,,,,AMPL. 50 PDAS HONEYWELL NUEVOS TERMINALES,,,,,,,
12770,113447,6213002,5984.16,,,,,,,AMPL. PDAS HONEYWELL REDUR FINANCIADA,,,,,,,
12770,113425,6213002,159.0,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
12770,113424,6213002,84.29,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
12770,113439,6213002,4748.81,,,,,,,AMPL. 350 PDA HONEYWELL NUEVOS TERMINALES,,,,,,,
12770,113441,6213002,1678.62,,,,,,,CANALES DIGITALES - AMPL. 120 PDAS HONEYWELL,,,,,,,
12770,113423,6213002,118.01,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
12770,113422,6213002,118.01,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
12770,113434,6213002,130.93,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
12770,113435,6213002,168.61,,,,,,,CANALES DIGITALES - TERMINALES ZEBRA,,,,,,,
12770,113437,6213002,10000.0,,,,,,,ORANGE ESPAGNE - PDA'S,,,,,,,
12770,113325,6213005,86.45,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113345,6213005,227.14,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113346,6213005,129.68,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113387,6213002,30.34,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113452,4800020,-7181.2,,,,,,,CAMBIO DE MANTENIMIENTO XONE REDUR,,,,,,,
12770,113415,6213002,99.67,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113450,4109004,-5574.98,,,,,,,TELEFONICA LICENCIAS SOTI REDUR (RENOV. 12 MESES),,,,,,,
12770,113454,4109004,-2075.95,,,,,,,TELEFONICA RENOVACIÓN SOTI ZEBRA,,,,,,,
12770,113458,4109004,-1198.11,,,,,,,NUEVA CUOTA MES TERMINALES PDAS HONEYWELL,,,,,,,
12770,113298,4109004,-15100.0,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113338,6213005,70.35,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113339,6213005,33.05,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113340,6213005,206.8,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113341,6213005,66.11,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113342,6213005,325.46,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113343,6213005,16.1,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113344,6213005,157.64,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113446,4109004,-5984.16,,,,,,,AMPL. PDAS HONEYWELL REDUR FINANCIADA,,,,,,,
12770,113444,4109004,-1441.82,,,,,,,AMPL. 50 PDAS HONEYWELL NUEVOS TERMINALES,,,,,,,
12770,113448,4109004,-2908.12,,,,,,,RtR AMPL. 48 MESES - TERMINALES PDAS HONEYWELL,,,,,,,
12770,113333,6213005,185.61,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113384,6213002,91.02,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113401,6213002,242.7,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113402,6213002,160.35,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113337,6213005,303.42,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113336,6213005,38.14,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113335,6213005,200.02,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113334,6213005,3292.74,,,,,,,Alq. Equi. Sondas - MOVILDATA,,,,,,,
12770,113381,6213002,8.67,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113382,6213002,169.02,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113383,6213002,73.67,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113391,6213002,108.35,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113390,6213002,8.67,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113393,6213002,21.67,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12770,113392,6213002,52.01,,,,,,,MOVILIDAD 1.890 LICENCIAS XONE - JSV,,,,,,,
12771,113479,4109005,-27470.31,,,,,,,Outsourcing Telefonica - AMPL. UNIVERSAL CREDITS,,,,,,,
12771,113480,6213001,1168.99,,,,,,,Outsourcing Telefonica - MAQ. SERVIDORES V10,,,,,,,
12771,113473,4109005,-481.39,,,,,,,Outsourcing Telefonica - AMPL. SERVIDOR WIS,,,,,,,
12771,113481,4109005,-1168.99,,,,,,,Outsourcing Telefonica - MAQ. SERVIDORES V10,,,,,,,
12771,113486,6213001,199.23,,,,,,,Outsourcing Telefonica - ALTA NUEVA MAQ. MANEJ PRE,,,,,,,
12771,113462,6213001,60.0,,,,,,,OCI - INTEL SIN TGS + CAMBIOS ALCANCE,,,,,,,
12771,113460,6213001,45230.43,,,,,,,Outsourcing Telefonica,,,,,,,
12771,113474,6213001,120.0,,,,,,,Outsourcing Telefonica - NUEVA MAQ. MANEJADO PRE,,,,,,,
12771,113478,6213001,27470.31,,,,,,,Outsourcing Telefonica - AMPL. UNIVERSAL CREDITS,,,,,,,
12771,113476,6213001,7892.53,,,,,,,Outsourcing Telefonica - EXCESO LICENCIAS OCI 2023,,,,,,,
12771,113484,6213001,745.32,,,,,,,Outsourcing Telefonica - ALTA NUEVA MV WINDOWS,,,,,,,
12771,113482,6213001,1146.9,,,,,,,Outsourcing Telefonica - MV WINDOWS,,,,,,,
12771,113477,4109005,-7892.53,,,,,,,Outsourcing Telefonica - EXCESO LICENCIAS OCI 2023,,,,,,,
12771,113475,4109005,-120.0,,,,,,,Outsourcing Telefonica - NUEVA MAQ. MANEJADO PRE,,,,,,,
12771,113472,6227001,481.39,,,,,,,Outsourcing Telefonica - AMPL. SERVIDOR WIS,,,,,,,
12771,113470,6227001,658.75,,,,,,,Outsourcing Telefonica - AMPL. MICROSOFT DEFENDER,,,,,,,
12771,113461,4109005,-45230.43,,,,,,,Outsourcing Telefonica,,,,,,,
12771,113463,4109005,-60.0,,,,,,,OCI - INTEL SIN TGS + CAMBIOS ALCANCE,,,,,,,
12771,113471,4109005,-658.75,,,,,,,Outsourcing Telefonica - AMPL. MICROSOFT DEFENDER,,,,,,,
12771,113469,4109005,-2133.6,,,,,,,Outsourcing Telefonica - EXCHANGE Y MICROSOFT 365,,,,,,,
12771,113467,4109005,-1353.22,,,,,,,Outsourcing Telefonica - FORTIMAIL CLOUD 36 MESES,,,,,,,
12771,113465,4109005,-1055.6,,,,,,,Outsourcing Telefonica - OCI ADMIN SQL (60 MESES),,,,,,,
12771,113468,6227001,2133.6,,,,,,,Outsourcing Telefonica - EXCHANGE Y MICROSOFT 365,,,,,,,
12771,113464,6227001,1055.6,,,,,,,Outsourcing Telefonica - OCI ADMIN SQL (60 MESES),,,,,,,
12771,113466,6227001,1353.22,,,,,,,Outsourcing Telefonica - FORTIMAIL CLOUD 36 MESES,,,,,,,
12771,113487,4109005,-199.23,,,,,,,Outsourcing Telefonica - ALTA NUEVA MAQ. MANEJ PRE,,,,,,,
