journal_entry_id,gl_account_number,debit_credit_indicator
4100000136,445620,S
4100000137,408120,S
4100000137,445620,S
4100000137,647600,S
4100000137,647600,H
4100000137,401100,H
4100000138,648000,S
4100000138,401400,H
4100000138,445360,S
4100000138,445310,H
4100000139,445620,S
4100000139,401100,H
4100000139,647600,H
4100000139,647600,S
4100000139,408120,S
4100000140,445310,H
4100000140,401400,H
4100000140,445360,S
4100000140,648000,S
4100000141,445620,S
4100000141,401100,H
4100000141,626130,S
4100000142,647600,S
4100000142,408120,S
4100000142,647600,H
4100000142,445620,S
4100000142,401100,H
4100000143,401100,H
4100000143,408120,S
4100000143,445620,S
4100000144,401400,H
4100000144,408120,S
4100000145,645700,S
4100000145,401100,H
4100000146,401100,H
4100000146,408120,S
4100000146,445620,S
4100000147,401100,H
4100000147,408120,S
4100000147,445620,S
4100000148,445620,S
4100000148,408120,S
4100000148,401100,H
4100000149,401100,H
4100000149,408120,S
4100000149,445620,S
4100000150,401400,H
4100000150,408120,S
4100000151,613200,S
4100000151,401100,H
4100000151,445620,S
4100000152,626130,S
4100000152,445620,S
4100000152,401100,H
4100000153,401100,H
4100000153,408120,S
4100000153,445620,S
4100000154,408120,S
4100000154,445620,S
4100000154,401100,H
4100000155,445620,S
4100000155,622800,S
4100000155,401100,H
4100000156,408120,S
4100000156,445620,S
4100000156,401100,H
4100000157,408120,S
4100000157,401100,H
4100000157,445620,S
4100000158,401100,H
4100000158,445620,S
4100000158,626130,S
4100000159,401100,H
4100000159,645700,S
4100000160,401400,H
4100000160,648000,S
4100000161,408120,S
4100000161,401400,H
4100000161,445620,S
4100000162,408120,S
4100000162,401400,H
4100000162,445620,S
4100000163,401100,H
4100000163,645700,S
4100000164,401100,S
4100000164,645700,H
4100000164,486004,H
4100000165,408120,S
4100000165,647600,S
4100000165,401100,H
4100000165,647600,H
4100000165,445620,S
4100000166,401100,H
4100000166,645700,S
4100000167,408120,S
4100000167,401100,H
4100000167,445620,S
4100000168,408120,S
4100000168,401100,H
4100000169,408120,S
4100000169,401400,H
4100000170,401100,H
4100000170,408120,S
4100000170,445620,S
4100000171,445630,S
4100000171,408120,S
4100000171,401450,H
4100000171,408120,S
4100000171,408120,S
4100000171,445710,H
4100000172,401450,H
4100000172,445710,H
4100000172,408120,S
4100000172,408120,S
4100000172,408120,S
4100000172,445630,S
4100000173,445630,S
4100000173,408120,S
4100000173,445710,H
4100000173,401450,H
4100000174,445710,H
4100000174,408120,S
4100000174,445630,S
4100000174,401450,H
4100000175,645700,S
4100000175,401100,H
4100000176,648000,S
4100000176,401400,H
4100000177,401450,H
4100000177,445630,S
4100000177,445710,H
4100000177,408120,S
4100000178,626130,S
4100000178,401100,H
4100000178,445620,S
4100000179,401100,H
4100000179,445620,S
4100000179,408120,S
4100000180,647600,S
4100000180,445620,S
4100000180,647600,H
4100000180,408120,S
4100000180,401100,H
4100000181,408120,S
4100000181,445620,S
4100000181,401100,H
4100000182,401100,H
4100000182,486004,S
4100000183,408120,S
4100000183,401400,H
4100000184,401400,H
4100000184,648000,S
4100000185,401100,H
4100000185,408120,S
4100000185,445620,S
4100000186,445620,S
4100000186,401100,H
4100000186,408120,S
4100000187,645700,S
4100000187,401100,H
4100000188,626130,S
4100000188,401100,H
4100000188,445620,S
4100000189,645700,S
4100000189,401100,H
4100000190,401100,H
4100000190,645700,S
4100000191,445620,S
4100000191,408120,S
4100000191,401100,H
4100000192,401100,H
4100000192,408120,S
4100000192,445620,S
4100000193,445620,S
4100000193,408120,S
4100000193,401400,H
4100000194,401100,H
4100000194,486004,S
4100000195,401400,H
4100000195,408120,S
4100000196,408120,S
4100000196,401100,H
4100000196,445620,S
4100000197,401100,H
4100000197,408120,S
4100000197,647600,H
4100000197,647600,S
4100000197,445620,S
4100000198,408120,S
4100000198,445620,S
4100000198,401100,H
4100000199,445710,H
4100000199,445630,S
4100000199,401450,H
4100000199,408120,S
4100000200,401450,H
4100000200,408120,S
4100000200,445630,S
4100000200,445710,H
4100000200,408120,S
4100000201,648000,S
4100000201,401400,H
4100000202,401100,H
4100000202,445620,S
4100000202,626130,S
4100000203,401100,H
4100000203,645700,S
4100000204,645700,S
4100000204,401100,H
4100000205,401100,H
4100000205,486004,S
4100000206,645700,S
4100000206,401100,H
4100000207,445620,S
4100000207,401400,H
4100000207,408120,S
4100000208,445620,S
4100000208,401100,H
4100000208,408120,S
4100000209,401100,H
4100000209,408120,S
4100000209,445620,S
4100000210,401100,H
4100000210,645700,S
4100000211,408120,S
4100000211,401400,H
4100000212,613200,S
4100000212,401100,H
4100000212,445620,S
4100000213,613200,S
4100000213,401100,H
4100000213,445620,S
4100000214,445620,S
4100000214,647600,S
4100000214,647600,H
4100000214,408120,S
4100000214,401100,H
4100000215,401100,H
4100000215,613200,S
4100000215,445620,S
4100000216,401400,H
4100000216,648000,S
4100000217,401100,H
4100000217,645700,S
4100000218,645700,S
4100000218,486004,S
4100000218,401100,H
4100000219,645700,S
4100000219,401100,H
4100000220,645700,S
4100000220,645700,S
4100000220,401100,H
4100000221,401100,H
4100000221,408120,S
4100000221,445620,S
4100000222,401100,H
4100000222,408120,S
4100000222,445620,S
4100000223,445620,S
4100000223,408120,S
4100000223,401100,H
4100000224,445620,S
4100000224,401100,H
4100000224,408120,S
4100000225,613200,S
4100000225,401100,H
4100000225,445620,S
4100000226,408120,S
4100000226,445620,S
4100000226,401100,H
4100000227,408120,S
4100000227,445620,S
4100000227,401100,H
4100000228,626130,S
4100000228,445620,S
4100000228,401100,H
4100000229,408120,S
4100000229,445620,S
4100000229,401100,H
4100000230,633300,S
4100000230,401100,H
4100000231,445620,S
4100000231,408120,S
4100000231,401100,H
4100000232,401100,H
4100000232,408120,S
4100000232,445620,S
4100000233,645700,S
4100000233,401100,H
4100000234,408120,S
4100000234,401400,H
4100000235,647600,S
4100000235,647600,H
4100000235,408120,S
4100000235,401100,H
4100000235,445620,S
4100000236,613200,S
4100000236,401100,H
4100000236,445620,S
4100000237,401100,H
4100000237,445620,S
4100000237,408120,S
4100000238,645700,S
4100000238,645700,S
4100000238,401100,H
4100000239,645700,S
4100000239,401100,H
4100000240,645700,S
4100000240,401100,H
4100000241,645700,S
4100000241,401100,H
4100000242,401400,H
4100000242,648000,S
4100000243,401100,H
4100000243,645700,S
4100000244,401100,H
4100000244,445620,S
4100000244,626130,S
4100000245,408120,S
4100000245,408120,S
4100000245,401450,H
4100000245,445710,H
4100000245,445630,S
4100000246,445630,S
4100000246,408120,S
4100000246,401450,H
4100000246,445710,H
4100000247,445630,S
4100000247,445710,H
4100000247,408120,S
4100000247,408120,S
4100000247,401450,H
4100000247,408120,S
4100000248,445710,H
4100000248,408120,S
4100000248,408120,S
4100000248,408120,S
4100000248,401450,H
4100000248,408120,S
4100000248,445630,S
4800000000,647600,H
4800000000,647600,H
4800000000,408120,S
4800000000,408120,S
4900000007,316001,H
4900000007,603105,S
4900000008,603105,S
4900000008,603105,S
4900000008,603105,S
4900000008,316001,H
4900000008,316001,H
4900000008,316001,H
4900000008,603105,S
4900000008,316001,H
4900000008,603105,S
4900000008,603105,S
4900000008,316001,H
4900000008,316001,H
4900000008,316001,H
4900000008,603705,S
4900000008,603105,S
4900000008,351000,H
4900000009,316001,H
4900000009,316001,H
4900000009,316001,H
4900000009,603105,S
4900000009,316001,H
4900000009,603105,S
4900000009,603105,S
4900000009,603105,S
4900000010,603105,S
4900000010,316001,H
4900000011,316001,H
4900000011,316001,H
4900000011,603105,S
4900000011,316001,H
4900000011,316001,H
4900000011,603105,S
4900000011,603705,S
4900000011,603105,S
4900000011,316001,H
4900000011,351000,H
4900000011,603105,S
4900000011,603105,S
4900000012,316001,H
4900000012,603105,S
4900000012,603705,S
4900000012,603705,S
4900000012,603705,S
4900000012,316001,H
4900000012,603105,S
4900000012,316001,H
4900000012,603105,S
4900000012,351000,H
4900000012,351000,H
4900000012,351000,H
4900000013,603105,S
4900000013,316001,H
4900000014,603705,S
4900000014,603105,S
4900000014,603105,S
4900000014,603105,S
4900000014,316001,H
4900000014,603105,S
4900000014,316001,H
4900000014,316001,H
4900000014,316001,H
4900000014,351000,H
4900000015,603105,S
4900000015,603105,S
4900000015,603705,S
4900000015,603105,S
4900000015,316001,H
4900000015,316001,H
4900000015,316001,H
4900000015,351000,H
4900000016,603705,S
4900000016,351000,H
4900000016,316001,H
4900000016,603105,S
4900000016,316001,H
4900000016,316001,H
4900000016,603105,S
4900000016,603105,S
4900000017,316001,H
4900000017,603105,S
4900000018,316001,H
4900000018,603105,S
4900000019,603705,S
4900000019,316001,H
4900000019,316001,H
4900000019,316001,H
4900000019,603705,S
4900000019,603105,S
4900000019,603105,S
4900000019,351000,H
4900000019,603105,S
4900000019,603105,S
4900000019,316001,H
4900000019,351000,H
4900000020,316001,H
4900000020,603110,S
4900000021,316001,S
4900000021,603110,H
4900000022,603110,S
4900000022,316001,H
4900000023,603110,H
4900000023,316001,S
4900000024,316001,S
4900000024,603110,H
4900000025,316001,H
4900000025,603110,S
4900000026,603105,S
4900000026,603105,S
4900000026,351000,H
4900000026,351000,H
4900000026,603105,S
4900000026,316001,H
4900000026,316001,H
4900000026,603105,S
4900000026,603705,S
4900000026,316001,H
4900000026,316001,H
4900000026,603705,S
4900000027,316001,S
4900000027,603110,H
4900000028,316001,H
4900000028,603110,S
4900000029,603105,S
4900000029,316001,H
4900000029,351000,H
4900000029,603705,S
6000000281,51150914,S
6000000281,51200914,H
6000000282,51200914,H
6000000282,51150914,S
6000000283,51150914,H
6000000283,627800,S
6000000284,51150914,H
6000000284,627800,S
6000000285,51200914,H
6000000285,627800,S
6000000286,51150914,S
6000000286,51200914,H
6000000287,627800,S
6000000287,51150914,H
6000000288,51200914,H
6000000288,627800,S
6000000289,51200914,H
6000000289,627800,S
6000000290,627800,S
6000000290,51200914,H
6000000291,51200914,H
6000000291,627800,S
6000000292,627800,S
6000000292,51200914,H
6000000293,51200914,H
6000000293,627800,S
6000000294,627800,S
6000000294,51200914,H
6000000295,51200914,H
6000000295,627800,S
6000000296,627800,S
6000000296,51200914,H
6000000297,51200914,H
6000000297,627800,S
6000000298,51150914,S
6000000298,51200914,H
6000000299,51200914,H
6000000299,51150914,S
6000000300,51150914,S
6000000300,51200914,H
6000000301,51200914,H
6000000301,51150914,S
6000000302,51150914,S
6000000302,51200914,H
6000000303,627800,S
6000000303,51200914,H
6000000304,51200914,H
6000000304,627800,S
6000000305,51200914,H
6000000305,627800,S
6000000306,51200914,H
6000000306,627800,S
6000000307,51200914,H
6000000307,627800,S
6000000308,627800,S
6000000308,51200914,H
6000000309,627800,S
6000000309,51200914,H
6000000310,627800,S
6000000310,51200914,H
6000000311,51200914,H
6000000311,51150914,S
6000000312,51150914,S
6000000312,51200914,H
6000000313,51200914,H
6000000313,51150914,S
6000000314,627800,S
6000000314,51200914,H
6000000315,627800,S
6000000315,51200914,H
6000000316,51200914,H
6000000316,51150914,S
6000000317,51120914,H
6000000317,51200914,S
6000000318,51200914,S
6000000318,51120914,H
6000000319,51120914,H
6000000319,51200914,S
6000000320,51150914,S
6000000320,51200914,H
6000000321,51150914,S
6000000321,51200914,H
6000000322,51200914,H
6000000322,51150914,S
6000000323,51200914,H
6000000323,627800,S
6000000324,627800,S
6000000324,51200914,H
6000000325,51200914,H
6000000325,627800,S
6000000326,51200914,H
6000000326,627800,S
6000000327,627800,S
6000000327,51200914,H
6000000328,51200914,H
6000000328,627800,S
6000000329,51200914,H
6000000329,627800,S
6000000330,627800,S
6000000330,51200914,H
6000000331,51120914,H
6000000331,51200914,S
6000000332,51200914,S
6000000332,51120914,H
6000000333,51200914,H
6000000333,51150914,S
6000000334,51150914,S
6000000334,51200914,H
6000000335,51150914,S
6000000335,51200914,H
6000000336,51150914,S
6000000336,51200914,H
6000000337,51200914,H
6000000337,51150914,S
6000000338,627800,S
6000000338,51200914,H
6000000339,51200914,H
6000000339,627800,S
6000000340,627800,S
6000000340,51200914,H
6000000341,627800,S
6000000341,51200914,H
6000000342,51200914,H
6000000342,627800,S
6000000343,627800,S
6000000343,51200914,H
6000000344,51200914,H
6000000344,627800,S
6000000345,627800,S
6000000345,51200914,H
6000000346,51200914,H
6000000346,51150914,S
6000000347,51150914,S
6000000347,51200914,H
6000000348,51200914,H
6000000348,51150914,S
6000000349,51150914,S
6000000349,51200914,H
6000000350,51200914,H
6000000350,51150914,S
6000000351,51200914,H
6000000351,51150914,S
6000000352,51200914,H
6000000352,627800,S
6000000353,627800,S
6000000353,51200914,H
6000000354,51200914,H
6000000354,627800,S
6000000355,627800,S
6000000355,51200914,H
6000000356,51200914,H
6000000356,627800,S
6000000357,627800,S
6000000357,51200914,H
6000000358,51200914,H
6000000358,51150914,S
6000000359,51200914,H
6000000359,51150914,S
6000000360,51150914,S
6000000360,51200914,H
6000000361,51150914,S
6000000361,51200914,H
6000000362,51200914,H
6000000362,51150914,S
6000000363,627800,S
6000000363,51150914,H
6000000364,51150914,H
6000000364,627800,S
6000000365,627800,S
6000000365,51200914,H
6000000366,51200914,H
6000000366,51150914,S
6000000367,51150914,S
6000000367,51200914,H
6000000368,51150914,H
6000000368,627800,S
6000000369,401100,S
6000000369,51150914,H
6000000370,627800,S
6000000370,51200914,H
6000000371,51200914,H
6000000371,627800,S
6000000372,51120914,H
6000000372,51200914,S
6000000373,51200914,S
6000000373,51120914,H
6000000374,627800,S
6000000374,51200914,H
6000000375,627800,S
6000000375,51200914,H
6000000376,51200914,H
6000000376,627800,S
6000000377,51200914,H
6000000377,627800,S
6000000378,627800,S
6000000378,51200914,H
6000000379,51200914,H
6000000379,627800,S
6000000380,627800,S
6000000380,51200914,H
6000000381,51200914,H
6000000381,627800,S
6000000382,627800,S
6000000382,51200914,H
6000000383,51200914,H
6000000383,627800,S
6000000384,627800,S
6000000384,51200914,H
6000000385,51200914,H
6000000385,627800,S
6000000386,627800,S
6000000386,51200914,H
6000000387,51200914,H
6000000387,627800,S
6000000388,51120914,H
6000000388,51200914,S
6000000389,51200914,H
6000000389,51150914,S
6000000390,51150914,S
6000000390,51200914,H
6000000391,51200914,H
6000000391,51150914,S
6000000392,51150914,S
6000000392,51200914,H
6000000393,51200914,H
6000000393,51150914,S
6000000394,51150914,S
6000000394,51200914,H
6000000395,51200914,H
6000000395,51150914,S
6000000396,627800,S
6000000396,51200914,H
6000000397,51200914,H
6000000397,627800,S
6000000398,627800,S
6000000398,51200914,H
6000000399,627800,S
6000000399,51200914,H
6000000400,51200914,H
6000000400,51150914,S
6000000401,51200914,H
6000000401,51150914,S
6000000402,51150914,S
6000000402,51200914,H
6000000403,51200914,H
6000000403,51150914,S
6000000404,51120914,H
6000000404,51200914,S
6000000405,51200914,H
6000000405,51150914,S
6000000406,51150914,S
6000000406,51200914,H
6000000407,51200914,H
6000000407,627800,S
6000000408,627800,S
6000000408,51200914,H
6000000409,51200914,H
6000000409,627800,S
6000000410,627800,S
6000000410,51200914,H
6000000411,51200914,H
6000000411,627800,S
6000000412,627800,S
6000000412,51200914,H
6000000413,627800,S
6000000413,51200914,H
6000000414,51200914,H
6000000414,627800,S
6000000415,51200914,H
6000000415,627800,S
6000000416,51200914,H
6000000416,627800,S
6000000417,627800,S
6000000417,51200914,H
6000000418,627800,S
6000000418,51200914,H
6000000419,51200914,H
6000000419,627800,S
6000000420,51200914,H
6000000420,627800,S
6000000421,627800,S
6000000421,51200914,H
6000000422,51200914,H
6000000422,627800,S
6000000423,51200914,H
6000000423,51150914,S
6000000424,51200914,H
6000000424,51150914,S
6000000425,51150914,S
6000000425,51200914,H
6000000426,51200914,H
6000000426,51150914,S
6000000427,51200914,H
6000000427,51150914,S
6000000428,51200914,H
6000000428,51150914,S
6000000429,51150914,S
6000000429,51200914,H
6000000430,51200914,H
6000000430,51150914,S
6000000431,51150914,S
6000000431,51200914,H
6000000432,51150914,S
6000000432,51200914,H
6000000433,51200914,H
6000000433,627800,S
6000000434,51200914,H
6000000434,51150914,S
6000000435,51150914,H
6000000435,627800,S
6000000436,627800,S
6000000436,51200914,H
6000000437,51200914,H
6000000437,627800,S
6000000438,51200914,H
6000000438,51150914,S
6000000439,627800,S
6000000439,51200914,H
6000000440,51200914,H
6000000440,627800,S
6000000441,51150914,S
6000000441,51200914,H
6000000442,51120914,H
6000000442,51200914,S
6000000443,627800,S
6000000443,51150914,H
6000000444,51150914,H
6000000444,627800,S
6000000445,401100,S
6000000445,51150914,H
6000000446,51200914,S
6000000446,51120914,H
6000000447,51150914,S
6000000447,51200914,H
6000000448,51200914,H
6000000448,51150914,S
6000000449,627800,S
6000000449,51200914,H
6000000450,51200914,H
6000000450,627800,S
6000000451,627800,S
6000000451,51200914,H
6000000452,51200914,H
6000000452,627800,S
6000000453,627800,S
6000000453,51200914,H
6000000454,627800,S
6000000454,51200914,H
6000000455,627800,S
6000000455,51200914,H
6000000456,51200914,H
6000000456,627800,S
6000000457,627800,S
6000000457,51200914,H
6000000458,627800,S
6000000458,51200914,H
6000000459,51200914,H
6000000459,51150914,S
6000000460,51150914,S
6000000460,51200914,H
6000000461,51200914,H
6000000461,51150914,S
6000000462,51150914,S
6000000462,51200914,H
6000000463,51150914,S
6000000463,51200914,H
6000000464,51200914,S
6000000464,51120914,H
6000000465,51200914,H
6000000465,51150914,S
6000000466,51150914,S
6000000466,51200914,H
6000000467,51200914,H
6000000467,51150914,S
6000000468,51150914,S
6000000468,51200914,H
6000000469,51200914,H
6000000469,627800,S
6000000470,627800,S
6000000470,51200914,H
6000000471,51200914,H
6000000471,627800,S
6000000472,627800,S
6000000472,51200914,H
6000000473,627800,S
6000000473,51200914,H
6000000474,627800,S
6000000474,51200914,H
6000000475,51200914,H
6000000475,627800,S
6000000476,51200914,H
6000000476,627800,S
6000000477,627800,S
6000000477,51200914,H
6000000478,627800,S
6000000478,51200914,H
6000000479,51200914,H
6000000479,627800,S
6000000480,51200914,H
6000000480,627800,S
6000000481,627800,S
6000000481,51200914,H
6000000482,51200914,H
6000000482,627800,S
6000000483,51200914,H
6000000483,627800,S
6000000484,51200914,H
6000000484,627800,S
6000000485,51150914,S
6000000485,51200914,H
6000000486,51200914,H
6000000486,51150914,S
6000000487,51150914,S
6000000487,51200914,H
6000000488,51200914,H
6000000488,51150914,S
6000000489,51150914,S
6000000489,51200914,H
6000000490,51200914,H
6000000490,51150914,S
6000000491,51150914,S
6000000491,51200914,H
6000000492,51200914,H
6000000492,51150914,S
6000000493,51150914,H
6000000493,401100,S
6000000494,51200914,S
6000000494,51120914,H
6000000495,51120914,H
6000000495,51200914,S
6000000496,51200914,H
6000000496,51150914,S
6000000497,51150914,S
6000000497,51200914,H
6000000498,627800,S
6000000498,51150914,H
6000000499,51150914,H
6000000499,627800,S
6000000500,627800,S
6000000500,51200914,H
6000000501,51200914,H
6000000501,51150914,S
6000000502,51150914,S
6000000502,51200914,H
6000000503,51150914,H
6000000503,627800,S
6000000504,51150914,H
6000000504,401100,S
6000000505,51200914,H
6000000505,627800,S
6000000506,627800,S
6000000506,51200914,H
6000000507,51200914,H
6000000507,627800,S
6000000508,627800,S
6000000508,51200914,H
6000000509,51200914,S
6000000509,51120914,H
6000000510,51200914,H
6000000510,51150914,S
6000000511,51150914,S
6000000511,51200914,H
6000000512,51200914,H
6000000512,627800,S
6000000513,51200914,H
6000000513,627800,S
6000000514,627800,S
6000000514,51200914,H
6000000515,51200914,H
6000000515,627800,S
6000000516,51200914,H
6000000516,627800,S
6000000517,51200914,H
6000000517,627800,S
6000000518,627800,S
6000000518,51200914,H
6000000519,51200914,H
6000000519,627800,S
6000000520,627800,S
6000000520,51200914,H
6000000521,51200914,H
6000000521,627800,S
6000000522,627800,S
6000000522,51200914,H
6000000523,51200914,H
6000000523,627800,S
6000000524,627800,S
6000000524,51200914,H
6000000525,51200914,H
6000000525,627800,S
6000000526,627800,S
6000000526,51200914,H
6000000527,51200914,H
6000000527,627800,S
6000000528,627800,S
6000000528,51200914,H
6000000529,51200914,H
6000000529,627800,S
6000000530,51150914,S
6000000530,51200914,H
6000000531,51200914,H
6000000531,51150914,S
6000000532,51200914,H
6000000532,51150914,S
6000000533,51150914,S
6000000533,51200914,H
6000000534,51200914,H
6000000534,51150914,S
6000000535,51150914,S
6000000535,51200914,H
6000000536,51200914,H
6000000536,51150914,S
6000000537,51150914,S
6000000537,51200914,H
6000000538,51200914,H
6000000538,51150914,S
6000000539,51150914,S
6000000539,51200914,H
6000000540,51200914,H
6000000540,51150914,S
6000000541,401100,S
6000000541,51150914,H
6000000542,51200914,H
6000000542,627800,S
6000000543,51200914,H
6000000543,627800,S
6000000544,627800,S
6000000544,51200914,H
6000000545,627800,S
6000000545,51200914,H
6000000546,51200914,H
6000000546,627800,S
6000000547,627800,S
6000000547,51200914,H
6000000548,51200914,H
6000000548,627800,S
6000000549,51200914,H
6000000549,627800,S
6000000550,51150914,S
6000000550,51200914,H
6000000551,51200914,H
6000000551,51150914,S
6000000552,51150914,S
6000000552,51200914,H
6000000553,51200914,H
6000000553,51150914,S
6000000554,51120914,H
6000000554,51200914,S
6000000555,51200914,S
6000000555,51120914,H
6000000556,51200914,H
6000000556,51150914,S
6000000557,51150914,S
6000000557,51200914,H
6000000558,51200914,H
6000000558,627800,S
6000000559,627800,S
6000000559,51200914,H
6000000560,51200914,H
6000000560,627800,S
6000000561,627800,S
6000000561,51200914,H
6000000562,51200914,H
6000000562,627800,S
6000000563,627800,S
6000000563,51200914,H
6000000564,627800,S
6000000564,51200914,H
6000000565,51200914,H
6000000565,627800,S
6000000566,51150914,S
6000000566,51200914,H
6000000567,51200914,H
6000000567,51150914,S
6000000568,51200914,H
6000000568,51150914,S
6000000569,51200914,H
6000000569,51150914,S
6000000570,51150914,S
6000000570,51200914,H
6000000571,51200914,S
6000000571,51120914,H
6000000572,51200914,H
6000000572,51150914,S
6000000573,51120914,H
6000000573,51200914,S
6000000574,421000,S
6000000574,51150914,H
6000000575,51150914,S
6000000575,51200914,H
6000000576,51200914,H
6000000576,51150914,S
6000000577,51150914,S
6000000577,51200914,H
6000000578,51200914,H
6000000578,51150914,S
6000000579,51150914,H
6000000579,627800,S
6000000580,627800,S
6000000580,51150914,H
6000000581,51200914,S
6000000581,51120914,H
6000000582,51200914,H
6000000582,627800,S
6000000583,627800,S
6000000583,51200914,H
6000000584,51200914,H
6000000584,627800,S
6000000585,51200914,H
6000000585,627800,S
6000000586,51150914,S
6000000586,51200914,H
6000000587,51200914,S
6000000587,51120914,H
6000000588,51200914,H
6000000588,51150914,S
6000000589,51150914,S
6000000589,51200914,H
6000000590,51150914,H
6000000590,401100,S
6000000591,51200914,S
6000000591,51120914,H
6000000592,627800,S
6000000592,51200914,H
6000000593,51200914,H
6000000593,627800,S
6000000594,627800,S
6000000594,51200914,H
6000000595,51200914,H
6000000595,627800,S
6000000596,627800,S
6000000596,51200914,H
6000000597,51200914,H
6000000597,627800,S
6000000598,627800,S
6000000598,51200914,H
6000000599,51200914,H
6000000599,627800,S
6000000600,627800,S
6000000600,51200914,H
6000000601,51200914,H
6000000601,627800,S
6000000602,627800,S
6000000602,51200914,H
6000000603,51200914,H
6000000603,627800,S
6000000604,627800,S
6000000604,51200914,H
6000000605,627800,S
6000000605,51200914,H
6000000606,627800,S
6000000606,51200914,H
6000000607,51200914,H
6000000607,627800,S
6000000608,51200914,H
6000000608,51150914,S
6000000609,51150914,S
6000000609,51200914,H
6000000610,51200914,H
6000000610,51150914,S
6000000611,51150914,S
6000000611,51200914,H
6000000612,51200914,H
6000000612,51150914,S
6000000613,51150914,S
6000000613,51200914,H
6000000614,51200914,H
6000000614,51150914,S
6000000615,51150914,S
6000000615,51200914,H
6000000616,51200914,H
6000000616,51150914,S
6000000617,627800,S
6000000617,51200914,H
6000000618,51200914,H
6000000618,627800,S
6000000619,627800,S
6000000619,51200914,H
6000000620,627800,S
6000000620,51200914,H
6000000621,51200914,H
6000000621,51150914,S
6000000622,51150914,S
6000000622,51200914,H
6000000623,51200914,H
6000000623,51150914,S
6000000624,51150914,S
6000000624,51200914,H
6000000625,51200914,H
6000000625,51150914,S
6000000626,51150914,S
6000000626,51200914,H
6000000627,51200914,H
6000000627,627800,S
6000000628,627800,S
6000000628,51200914,H
6000000629,51120914,H
6000000629,51200914,S
6000000630,51150914,S
6000000630,51200914,H
6000000631,51150914,S
6000000631,51200914,H
6000000632,51200914,H
6000000632,51150914,S
6000000633,51150914,H
6000000633,447300,S
6000000634,51150914,H
6000000634,421000,S
6000000635,627800,S
6000000635,51200914,H
6000000636,51200914,H
6000000636,627800,S
6000000637,51200914,H
6000000637,627800,S
6000000638,627800,S
6000000638,51200914,H
6000000639,627800,S
6000000639,51200914,H
6000000640,51200914,H
6000000640,627800,S
6000000641,627800,S
6000000641,51200914,H
6000000642,51200914,H
6000000642,627800,S
6000000643,627800,S
6000000643,51200914,H
6000000644,51200914,H
6000000644,627800,S
6000000645,51120914,H
6000000645,51200914,S
6000000646,51200914,S
6000000646,51120914,H
6000000647,51150914,S
6000000647,51200914,H
6000000648,51200914,H
6000000648,51150914,S
6000000649,51200914,H
6000000649,51150914,S
6000000650,51200914,H
6000000650,51150914,S
6000000651,51150914,S
6000000651,51200914,H
6000000652,51200914,H
6000000652,627800,S
6000000653,627800,S
6000000653,51200914,H
6000000654,51200914,H
6000000654,51150914,S
6000000655,51150914,S
6000000655,51200914,H
6000000656,51150914,H
6000000656,401100,S
6000000657,627800,S
6000000657,51200914,H
6000000658,627800,S
6000000658,51200914,H
6000000659,51200914,H
6000000659,627800,S
6000000660,627800,S
6000000660,51200914,H
6000000661,51150914,S
6000000661,51200914,H
6000000662,51150914,S
6000000662,51200914,H
6000000663,51200914,H
6000000663,51150914,S
6000000664,51200914,H
6000000664,51150914,S
6000000665,51150914,H
6000000665,627800,S
6000000666,627800,S
6000000666,51150914,H
6000000667,51120914,H
6000000667,51200914,S
6000000668,51200914,H
6000000668,627800,S
6000000669,627800,S
6000000669,51200914,H
6000000670,51200914,H
6000000670,627800,S
6000000671,51200914,H
6000000671,627800,S
6000000672,51150914,S
6000000672,51200914,H
6000000673,51200914,H
6000000673,51150914,S
6000000674,51120914,H
6000000674,51200914,S
6000000675,51200914,S
6000000675,51120914,H
6000000676,51200914,H
6000000676,627800,S
6000000677,51200914,H
6000000677,627800,S
6000000678,627800,S
6000000678,51200914,H
6000000679,627800,S
6000000679,51200914,H
6000000680,51120914,H
6000000680,51200914,S
6000000681,51200914,H
6000000681,51150914,S
6000000682,51200914,S
6000000682,51120914,H
6000000683,627800,S
6000000683,51200914,H
6000000684,51200914,H
6000000684,627800,S
6000000685,627800,S
6000000685,51200914,H
6000000686,627800,S
6000000686,51200914,H
6000000687,51200914,S
6000000687,51120914,H
6000000688,51200914,H
6000000688,51150914,S
6000000689,51150914,S
6000000689,51200914,H
6000000690,51120914,H
6000000690,51200914,S
6000000691,51120914,H
6000000691,51200914,S
6000000692,51150914,S
6000000692,51200914,H
6000000693,51200914,H
6000000693,51150914,S
6000000694,51200914,H
6000000694,627800,S
6000000695,51200914,H
6000000695,627800,S
6000000696,627800,S
6000000696,51200914,H
6000000697,51200914,H
6000000697,627800,S
6000000698,627800,S
6000000698,51200914,H
6000000699,627800,S
6000000699,51200914,H
6000000700,51120914,H
6000000700,51200914,S
6000000701,51120914,H
6000000701,51200914,S
6000000702,51150914,S
6000000702,51200914,H
6000000703,51150914,S
6000000703,51200914,H
6000000704,51200914,H
6000000704,51150914,S
6000000705,51150914,H
6000000705,421000,S
6000000706,51150914,H
6000000706,421000,S
6000000707,51200914,H
6000000707,51150914,S
6000000708,627800,S
6000000708,51200914,H
6000000709,51200914,H
6000000709,627800,S
6000000710,627800,S
6000000710,51200914,H
6000000711,51200914,H
6000000711,627800,S
6000000712,51200914,H
