journal_entry_id,posting_date,fiscal_year,prepared_by,description
491389432.0,22.03.2024,2024.0,SD_BATCH_EU,
491389433.0,22.03.2024,2024.0,SD_BATCH_EU,
491389434.0,22.03.2024,2024.0,SD_BATCH_EU,
491389435.0,22.03.2024,2024.0,SD_BATCH_EU,
491389436.0,22.03.2024,2024.0,SD_BATCH_EU,
491389437.0,22.03.2024,2024.0,SD_BATCH_EU,
491389438.0,22.03.2024,2024.0,SD_BATCH_EU,
491389439.0,22.03.2024,2024.0,SD_BATCH_EU,
491389440.0,22.03.2024,2024.0,SD_BATCH_EU,
491389441.0,22.03.2024,2024.0,SD_BATCH_EU,
491389442.0,22.03.2024,2024.0,SD_BATCH_EU,
491389443.0,22.03.2024,2024.0,SD_BATCH_EU,
491389444.0,22.03.2024,2024.0,SD_BATCH_EU,
491389445.0,22.03.2024,2024.0,SD_BATCH_EU,
491389446.0,22.03.2024,2024.0,SD_BATCH_EU,
491389447.0,22.03.2024,2024.0,SD_BATCH_EU,
491389448.0,22.03.2024,2024.0,SD_BATCH_EU,
491389449.0,22.03.2024,2024.0,SD_BATCH_EU,
491389450.0,22.03.2024,2024.0,SD_BATCH_EU,
491389451.0,22.03.2024,2024.0,SD_BATCH_EU,
491389452.0,22.03.2024,2024.0,SD_BATCH_EU,
491389453.0,22.03.2024,2024.0,SD_BATCH_EU,
491389454.0,22.03.2024,2024.0,SD_BATCH_EU,
491389455.0,22.03.2024,2024.0,SD_BATCH_EU,
491389456.0,22.03.2024,2024.0,SD_BATCH_EU,
491389457.0,22.03.2024,2024.0,SD_BATCH_EU,
491389458.0,22.03.2024,2024.0,SD_BATCH_EU,
491389459.0,22.03.2024,2024.0,SD_BATCH_EU,
491389460.0,22.03.2024,2024.0,SD_BATCH_EU,
491389461.0,22.03.2024,2024.0,SD_BATCH_EU,
491389462.0,22.03.2024,2024.0,SD_BATCH_EU,
491389463.0,22.03.2024,2024.0,SD_BATCH_EU,
491389464.0,22.03.2024,2024.0,SD_BATCH_EU,
491389465.0,22.03.2024,2024.0,SD_BATCH_EU,
491389466.0,22.03.2024,2024.0,SD_BATCH_EU,
491389467.0,22.03.2024,2024.0,SD_BATCH_EU,
491389468.0,22.03.2024,2024.0,SD_BATCH_EU,
491389469.0,22.03.2024,2024.0,SD_BATCH_EU,
491389470.0,22.03.2024,2024.0,SD_BATCH_EU,
491389471.0,22.03.2024,2024.0,SD_BATCH_EU,
491389472.0,22.03.2024,2024.0,SD_BATCH_EU,
491389473.0,22.03.2024,2024.0,SD_BATCH_EU,
491389474.0,22.03.2024,2024.0,SD_BATCH_EU,
491389475.0,22.03.2024,2024.0,SD_BATCH_EU,
491389476.0,22.03.2024,2024.0,SD_BATCH_EU,
491389477.0,22.03.2024,2024.0,SD_BATCH_EU,
491389478.0,22.03.2024,2024.0,SD_BATCH_EU,
491389479.0,22.03.2024,2024.0,SD_BATCH_EU,
491389480.0,22.03.2024,2024.0,SD_BATCH_EU,
491389481.0,22.03.2024,2024.0,SD_BATCH_EU,
491389482.0,22.03.2024,2024.0,SD_BATCH_EU,
491389483.0,22.03.2024,2024.0,SD_BATCH_EU,
491389484.0,22.03.2024,2024.0,SD_BATCH_EU,
491389485.0,22.03.2024,2024.0,SD_BATCH_EU,
491389486.0,22.03.2024,2024.0,SD_BATCH_EU,
491389487.0,22.03.2024,2024.0,SD_BATCH_EU,
491389488.0,22.03.2024,2024.0,SD_BATCH_EU,
491389489.0,22.03.2024,2024.0,SD_BATCH_EU,
491389490.0,22.03.2024,2024.0,SD_BATCH_EU,
491389491.0,22.03.2024,2024.0,SD_BATCH_EU,
491389492.0,22.03.2024,2024.0,SD_BATCH_EU,
491389493.0,22.03.2024,2024.0,SD_BATCH_EU,
491389494.0,22.03.2024,2024.0,SD_BATCH_EU,
491389495.0,22.03.2024,2024.0,SD_BATCH_EU,
491389496.0,22.03.2024,2024.0,SD_BATCH_EU,
491389497.0,22.03.2024,2024.0,SD_BATCH_EU,
491389498.0,22.03.2024,2024.0,SD_BATCH_EU,
491389499.0,22.03.2024,2024.0,SD_BATCH_EU,
491389500.0,22.03.2024,2024.0,SD_BATCH_EU,
491389501.0,22.03.2024,2024.0,SD_BATCH_EU,
491389502.0,22.03.2024,2024.0,SD_BATCH_EU,
491389503.0,22.03.2024,2024.0,SD_BATCH_EU,
491389504.0,22.03.2024,2024.0,SD_BATCH_EU,
491389505.0,22.03.2024,2024.0,SD_BATCH_EU,
491389506.0,22.03.2024,2024.0,SD_BATCH_EU,
491389507.0,22.03.2024,2024.0,SD_BATCH_EU,
491389508.0,22.03.2024,2024.0,SD_BATCH_EU,
491389509.0,22.03.2024,2024.0,SD_BATCH_EU,
491389510.0,22.03.2024,2024.0,SD_BATCH_EU,
491389511.0,22.03.2024,2024.0,SD_BATCH_EU,
491389512.0,22.03.2024,2024.0,SD_BATCH_EU,
491389513.0,22.03.2024,2024.0,SD_BATCH_EU,
491389514.0,22.03.2024,2024.0,SD_BATCH_EU,
491389515.0,22.03.2024,2024.0,SD_BATCH_EU,
491389516.0,22.03.2024,2024.0,SD_BATCH_EU,
491389517.0,22.03.2024,2024.0,SD_BATCH_EU,
491389518.0,22.03.2024,2024.0,SD_BATCH_EU,
491389519.0,22.03.2024,2024.0,SD_BATCH_EU,
491389520.0,22.03.2024,2024.0,SD_BATCH_EU,
491389521.0,22.03.2024,2024.0,SD_BATCH_EU,
491389522.0,22.03.2024,2024.0,SD_BATCH_EU,
491389523.0,22.03.2024,2024.0,SD_BATCH_EU,
491389524.0,22.03.2024,2024.0,SD_BATCH_EU,
491389525.0,22.03.2024,2024.0,SD_BATCH_EU,
491389526.0,22.03.2024,2024.0,SD_BATCH_EU,
491389527.0,22.03.2024,2024.0,SD_BATCH_EU,
491389528.0,22.03.2024,2024.0,SD_BATCH_EU,
491389529.0,22.03.2024,2024.0,SD_BATCH_EU,
491389530.0,22.03.2024,2024.0,SD_BATCH_EU,
491389531.0,22.03.2024,2024.0,SD_BATCH_EU,
491389532.0,22.03.2024,2024.0,SD_BATCH_EU,
491389533.0,22.03.2024,2024.0,SD_BATCH_EU,
491389534.0,22.03.2024,2024.0,SD_BATCH_EU,
491389535.0,22.03.2024,2024.0,SD_BATCH_EU,
491389536.0,22.03.2024,2024.0,SD_BATCH_EU,
491389537.0,22.03.2024,2024.0,SD_BATCH_EU,
491389538.0,22.03.2024,2024.0,SD_BATCH_EU,
491389539.0,22.03.2024,2024.0,SD_BATCH_EU,
491389540.0,22.03.2024,2024.0,SD_BATCH_EU,
491389541.0,22.03.2024,2024.0,SD_BATCH_EU,
491389542.0,22.03.2024,2024.0,SD_BATCH_EU,
491389543.0,22.03.2024,2024.0,SD_BATCH_EU,
491389544.0,22.03.2024,2024.0,SD_BATCH_EU,
491389545.0,22.03.2024,2024.0,SD_BATCH_EU,
491389546.0,22.03.2024,2024.0,SD_BATCH_EU,
491389547.0,22.03.2024,2024.0,SD_BATCH_EU,
491389548.0,22.03.2024,2024.0,SD_BATCH_EU,
491389549.0,22.03.2024,2024.0,SD_BATCH_EU,
491389550.0,22.03.2024,2024.0,SD_BATCH_EU,
491389551.0,22.03.2024,2024.0,SD_BATCH_EU,
491389552.0,22.03.2024,2024.0,SD_BATCH_EU,
491389553.0,22.03.2024,2024.0,SD_BATCH_EU,
491389554.0,22.03.2024,2024.0,SD_BATCH_EU,
491389555.0,22.03.2024,2024.0,SD_BATCH_EU,
491389556.0,22.03.2024,2024.0,SD_BATCH_EU,
491389557.0,22.03.2024,2024.0,SD_BATCH_EU,
491389558.0,22.03.2024,2024.0,SD_BATCH_EU,
491389559.0,22.03.2024,2024.0,SD_BATCH_EU,
491389560.0,22.03.2024,2024.0,SD_BATCH_EU,
491389561.0,22.03.2024,2024.0,SD_BATCH_EU,
491389562.0,22.03.2024,2024.0,SD_BATCH_EU,
491389563.0,22.03.2024,2024.0,SD_BATCH_EU,
491389564.0,22.03.2024,2024.0,SD_BATCH_EU,
491389565.0,22.03.2024,2024.0,SD_BATCH_EU,
491389566.0,22.03.2024,2024.0,SD_BATCH_EU,
491389567.0,22.03.2024,2024.0,SD_BATCH_EU,
491389568.0,22.03.2024,2024.0,SD_BATCH_EU,
491389569.0,22.03.2024,2024.0,SD_BATCH_EU,
491389570.0,22.03.2024,2024.0,SD_BATCH_EU,
491389571.0,22.03.2024,2024.0,SD_BATCH_EU,
491389572.0,22.03.2024,2024.0,SD_BATCH_EU,
491389573.0,22.03.2024,2024.0,SD_BATCH_EU,
491389574.0,22.03.2024,2024.0,SD_BATCH_EU,
491389575.0,22.03.2024,2024.0,SD_BATCH_EU,
491389576.0,22.03.2024,2024.0,SD_BATCH_EU,
491389577.0,22.03.2024,2024.0,SD_BATCH_EU,
491389578.0,22.03.2024,2024.0,SD_BATCH_EU,
491389579.0,22.03.2024,2024.0,SD_BATCH_EU,
491389580.0,22.03.2024,2024.0,SD_BATCH_EU,
491389581.0,22.03.2024,2024.0,SD_BATCH_EU,
491389582.0,22.03.2024,2024.0,SD_BATCH_EU,
491389583.0,22.03.2024,2024.0,SD_BATCH_EU,
491389584.0,22.03.2024,2024.0,SD_BATCH_EU,
491389585.0,22.03.2024,2024.0,SD_BATCH_EU,
491389586.0,22.03.2024,2024.0,SD_BATCH_EU,
491389587.0,22.03.2024,2024.0,SD_BATCH_EU,
491389588.0,22.03.2024,2024.0,SD_BATCH_EU,
491389589.0,22.03.2024,2024.0,SD_BATCH_EU,
491389590.0,22.03.2024,2024.0,SD_BATCH_EU,
491389591.0,22.03.2024,2024.0,SD_BATCH_EU,
491389592.0,22.03.2024,2024.0,SD_BATCH_EU,
491389593.0,22.03.2024,2024.0,SD_BATCH_EU,
491389594.0,22.03.2024,2024.0,SD_BATCH_EU,
491389595.0,22.03.2024,2024.0,SD_BATCH_EU,
491389596.0,22.03.2024,2024.0,SD_BATCH_EU,
491389597.0,22.03.2024,2024.0,SD_BATCH_EU,
491389598.0,22.03.2024,2024.0,SD_BATCH_EU,
491389599.0,22.03.2024,2024.0,SD_BATCH_EU,
491389600.0,22.03.2024,2024.0,SD_BATCH_EU,
491389601.0,22.03.2024,2024.0,SD_BATCH_EU,
491389602.0,22.03.2024,2024.0,SD_BATCH_EU,
491389603.0,22.03.2024,2024.0,SD_BATCH_EU,
491389604.0,22.03.2024,2024.0,SD_BATCH_EU,
491389605.0,22.03.2024,2024.0,SD_BATCH_EU,
491389606.0,22.03.2024,2024.0,SD_BATCH_EU,
491389607.0,22.03.2024,2024.0,SD_BATCH_EU,
491389608.0,22.03.2024,2024.0,SD_BATCH_EU,
491389609.0,22.03.2024,2024.0,SD_BATCH_EU,
491389610.0,22.03.2024,2024.0,SD_BATCH_EU,
491389611.0,22.03.2024,2024.0,SD_BATCH_EU,
491389612.0,22.03.2024,2024.0,SD_BATCH_EU,
491389613.0,22.03.2024,2024.0,SD_BATCH_EU,
491389614.0,22.03.2024,2024.0,SD_BATCH_EU,
491389615.0,22.03.2024,2024.0,SD_BATCH_EU,
491389616.0,22.03.2024,2024.0,SD_BATCH_EU,
491389617.0,22.03.2024,2024.0,SD_BATCH_EU,
491389618.0,22.03.2024,2024.0,SD_BATCH_EU,
491389619.0,22.03.2024,2024.0,SD_BATCH_EU,
491389620.0,22.03.2024,2024.0,SD_BATCH_EU,
491389621.0,22.03.2024,2024.0,SD_BATCH_EU,
491389622.0,22.03.2024,2024.0,SD_BATCH_EU,
491389623.0,22.03.2024,2024.0,SD_BATCH_EU,
491389624.0,22.03.2024,2024.0,SD_BATCH_EU,
491389625.0,22.03.2024,2024.0,SD_BATCH_EU,
491389626.0,22.03.2024,2024.0,SD_BATCH_EU,
491389627.0,22.03.2024,2024.0,SD_BATCH_EU,
491389628.0,22.03.2024,2024.0,SD_BATCH_EU,
491389629.0,22.03.2024,2024.0,SD_BATCH_EU,
491389630.0,22.03.2024,2024.0,SD_BATCH_EU,
491389631.0,22.03.2024,2024.0,SD_BATCH_EU,
491389632.0,22.03.2024,2024.0,SD_BATCH_EU,
491389633.0,22.03.2024,2024.0,SD_BATCH_EU,
491389634.0,22.03.2024,2024.0,SD_BATCH_EU,
491389635.0,22.03.2024,2024.0,SD_BATCH_EU,
491389636.0,22.03.2024,2024.0,SD_BATCH_EU,
491389637.0,22.03.2024,2024.0,SD_BATCH_EU,
491389638.0,22.03.2024,2024.0,SD_BATCH_EU,
491389639.0,22.03.2024,2024.0,SD_BATCH_EU,
491389640.0,22.03.2024,2024.0,SD_BATCH_EU,
491389641.0,22.03.2024,2024.0,SD_BATCH_EU,
491389642.0,22.03.2024,2024.0,SD_BATCH_EU,
491389643.0,22.03.2024,2024.0,SD_BATCH_EU,
491389644.0,22.03.2024,2024.0,SD_BATCH_EU,
491389645.0,22.03.2024,2024.0,SD_BATCH_EU,
491389646.0,22.03.2024,2024.0,SD_BATCH_EU,
491389647.0,22.03.2024,2024.0,SD_BATCH_EU,
491389648.0,22.03.2024,2024.0,SD_BATCH_EU,
491389649.0,22.03.2024,2024.0,SD_BATCH_EU,
491389650.0,22.03.2024,2024.0,SD_BATCH_EU,
491389651.0,22.03.2024,2024.0,SD_BATCH_EU,
491389652.0,22.03.2024,2024.0,SD_BATCH_EU,
491389653.0,22.03.2024,2024.0,SD_BATCH_EU,
491389654.0,22.03.2024,2024.0,SD_BATCH_EU,
491389655.0,22.03.2024,2024.0,SD_BATCH_EU,
491389656.0,22.03.2024,2024.0,SD_BATCH_EU,
491389657.0,22.03.2024,2024.0,SD_BATCH_EU,
491389658.0,22.03.2024,2024.0,SD_BATCH_EU,
491389659.0,22.03.2024,2024.0,SD_BATCH_EU,
491389660.0,22.03.2024,2024.0,SD_BATCH_EU,
491389661.0,22.03.2024,2024.0,SD_BATCH_EU,
491389662.0,22.03.2024,2024.0,SD_BATCH_EU,
491389663.0,22.03.2024,2024.0,SD_BATCH_EU,
491389664.0,22.03.2024,2024.0,SD_BATCH_EU,
491389665.0,22.03.2024,2024.0,SD_BATCH_EU,
491389666.0,22.03.2024,2024.0,SD_BATCH_EU,
491389667.0,22.03.2024,2024.0,SD_BATCH_EU,
491389668.0,22.03.2024,2024.0,SD_BATCH_EU,
491389669.0,22.03.2024,2024.0,SD_BATCH_EU,
491389670.0,22.03.2024,2024.0,SD_BATCH_EU,
491389671.0,22.03.2024,2024.0,SD_BATCH_EU,
491389672.0,22.03.2024,2024.0,SD_BATCH_EU,
491389673.0,22.03.2024,2024.0,SD_BATCH_EU,
491389674.0,22.03.2024,2024.0,SD_BATCH_EU,
491389675.0,22.03.2024,2024.0,SD_BATCH_EU,
491389676.0,22.03.2024,2024.0,SD_BATCH_EU,
491389677.0,22.03.2024,2024.0,SD_BATCH_EU,
491389678.0,22.03.2024,2024.0,SD_BATCH_EU,
491389679.0,22.03.2024,2024.0,SD_BATCH_EU,
491389680.0,22.03.2024,2024.0,SD_BATCH_EU,
491389681.0,22.03.2024,2024.0,SD_BATCH_EU,
491389682.0,22.03.2024,2024.0,SD_BATCH_EU,
491389683.0,22.03.2024,2024.0,SD_BATCH_EU,
491389684.0,22.03.2024,2024.0,SD_BATCH_EU,
491389685.0,22.03.2024,2024.0,SD_BATCH_EU,
491389686.0,22.03.2024,2024.0,SD_BATCH_EU,
491389687.0,22.03.2024,2024.0,SD_BATCH_EU,
491389688.0,22.03.2024,2024.0,SD_BATCH_EU,
491389689.0,22.03.2024,2024.0,SD_BATCH_EU,
491389690.0,22.03.2024,2024.0,SD_BATCH_EU,
491389691.0,22.03.2024,2024.0,SD_BATCH_EU,
491389692.0,22.03.2024,2024.0,SD_BATCH_EU,
491389693.0,22.03.2024,2024.0,SD_BATCH_EU,
491389694.0,22.03.2024,2024.0,SD_BATCH_EU,
491389695.0,22.03.2024,2024.0,SD_BATCH_EU,
491389696.0,22.03.2024,2024.0,SD_BATCH_EU,
491389697.0,22.03.2024,2024.0,SD_BATCH_EU,
491389698.0,22.03.2024,2024.0,SD_BATCH_EU,
491389699.0,22.03.2024,2024.0,SD_BATCH_EU,
491389700.0,22.03.2024,2024.0,SD_BATCH_EU,
491389701.0,22.03.2024,2024.0,SD_BATCH_EU,
491389702.0,22.03.2024,2024.0,SD_BATCH_EU,
491389703.0,22.03.2024,2024.0,SD_BATCH_EU,
491389704.0,22.03.2024,2024.0,SD_BATCH_EU,
491389705.0,22.03.2024,2024.0,SD_BATCH_EU,
491389706.0,22.03.2024,2024.0,SD_BATCH_EU,
491389707.0,22.03.2024,2024.0,SD_BATCH_EU,
491389708.0,22.03.2024,2024.0,SD_BATCH_EU,
491389709.0,22.03.2024,2024.0,SD_BATCH_EU,
491389710.0,22.03.2024,2024.0,SD_BATCH_EU,
491389711.0,22.03.2024,2024.0,SD_BATCH_EU,
491389712.0,22.03.2024,2024.0,SD_BATCH_EU,
491389713.0,22.03.2024,2024.0,SD_BATCH_EU,
491389714.0,22.03.2024,2024.0,SD_BATCH_EU,
491389715.0,22.03.2024,2024.0,SD_BATCH_EU,
491389716.0,22.03.2024,2024.0,SD_BATCH_EU,
491389717.0,22.03.2024,2024.0,SD_BATCH_EU,
491389718.0,22.03.2024,2024.0,SD_BATCH_EU,
491389719.0,22.03.2024,2024.0,SD_BATCH_EU,
491389720.0,22.03.2024,2024.0,SD_BATCH_EU,
491389721.0,22.03.2024,2024.0,SD_BATCH_EU,
491389722.0,22.03.2024,2024.0,SD_BATCH_EU,
491389723.0,22.03.2024,2024.0,SD_BATCH_EU,
491389724.0,22.03.2024,2024.0,SD_BATCH_EU,
491389725.0,22.03.2024,2024.0,SD_BATCH_EU,
491389726.0,22.03.2024,2024.0,SD_BATCH_EU,
491389727.0,22.03.2024,2024.0,SD_BATCH_EU,
491389728.0,22.03.2024,2024.0,SD_BATCH_EU,
491389729.0,22.03.2024,2024.0,SD_BATCH_EU,
491389730.0,22.03.2024,2024.0,SD_BATCH_EU,
491389731.0,22.03.2024,2024.0,SD_BATCH_EU,
491389732.0,22.03.2024,2024.0,SD_BATCH_EU,
491389733.0,22.03.2024,2024.0,SD_BATCH_EU,
491389734.0,22.03.2024,2024.0,SD_BATCH_EU,
491389735.0,22.03.2024,2024.0,SD_BATCH_EU,
491389736.0,22.03.2024,2024.0,SD_BATCH_EU,
491389737.0,22.03.2024,2024.0,SD_BATCH_EU,
491389738.0,22.03.2024,2024.0,SD_BATCH_EU,
491389739.0,22.03.2024,2024.0,SD_BATCH_EU,
491389740.0,22.03.2024,2024.0,SD_BATCH_EU,
491389741.0,22.03.2024,2024.0,SD_BATCH_EU,
491389742.0,22.03.2024,2024.0,SD_BATCH_EU,
491389743.0,22.03.2024,2024.0,SD_BATCH_EU,
491389744.0,22.03.2024,2024.0,SD_BATCH_EU,
491389745.0,22.03.2024,2024.0,SD_BATCH_EU,
491389746.0,22.03.2024,2024.0,SD_BATCH_EU,
491389747.0,22.03.2024,2024.0,SD_BATCH_EU,
491389748.0,22.03.2024,2024.0,SD_BATCH_EU,
491389749.0,22.03.2024,2024.0,SD_BATCH_EU,
491389750.0,22.03.2024,2024.0,SD_BATCH_EU,
491389751.0,22.03.2024,2024.0,SD_BATCH_EU,
491389752.0,22.03.2024,2024.0,SD_BATCH_EU,
491389753.0,22.03.2024,2024.0,SD_BATCH_EU,
491389754.0,22.03.2024,2024.0,SD_BATCH_EU,
491389755.0,22.03.2024,2024.0,SD_BATCH_EU,
491389756.0,22.03.2024,2024.0,SD_BATCH_EU,
491389757.0,22.03.2024,2024.0,SD_BATCH_EU,
491389758.0,22.03.2024,2024.0,SD_BATCH_EU,
491389759.0,22.03.2024,2024.0,SD_BATCH_EU,
491389760.0,22.03.2024,2024.0,SD_BATCH_EU,
491389761.0,22.03.2024,2024.0,SD_BATCH_EU,
491389762.0,22.03.2024,2024.0,SD_BATCH_EU,
491389763.0,22.03.2024,2024.0,SD_BATCH_EU,
491389764.0,22.03.2024,2024.0,SD_BATCH_EU,
491389765.0,22.03.2024,2024.0,SD_BATCH_EU,
491389766.0,22.03.2024,2024.0,SD_BATCH_EU,
491389767.0,22.03.2024,2024.0,SD_BATCH_EU,
491389768.0,22.03.2024,2024.0,SD_BATCH_EU,
491389769.0,22.03.2024,2024.0,SD_BATCH_EU,
491389770.0,22.03.2024,2024.0,SD_BATCH_EU,
491389771.0,22.03.2024,2024.0,SD_BATCH_EU,
491389772.0,22.03.2024,2024.0,SD_BATCH_EU,
491389773.0,22.03.2024,2024.0,SD_BATCH_EU,
491389774.0,22.03.2024,2024.0,SD_BATCH_EU,
491389775.0,22.03.2024,2024.0,SD_BATCH_EU,
491389776.0,22.03.2024,2024.0,SD_BATCH_EU,
491389777.0,22.03.2024,2024.0,SD_BATCH_EU,
491389778.0,22.03.2024,2024.0,SD_BATCH_EU,
491389779.0,22.03.2024,2024.0,SD_BATCH_EU,
491389780.0,22.03.2024,2024.0,SD_BATCH_EU,
491389781.0,22.03.2024,2024.0,SD_BATCH_EU,
491389782.0,22.03.2024,2024.0,SD_BATCH_EU,
491389783.0,22.03.2024,2024.0,SD_BATCH_EU,
491389784.0,22.03.2024,2024.0,SD_BATCH_EU,
491389785.0,22.03.2024,2024.0,SD_BATCH_EU,
491389786.0,22.03.2024,2024.0,SD_BATCH_EU,
491389787.0,22.03.2024,2024.0,SD_BATCH_EU,
491389788.0,22.03.2024,2024.0,SD_BATCH_EU,
491389789.0,22.03.2024,2024.0,SD_BATCH_EU,
491389790.0,22.03.2024,2024.0,SD_BATCH_EU,
491389791.0,22.03.2024,2024.0,SD_BATCH_EU,
491389792.0,22.03.2024,2024.0,SD_BATCH_EU,
491389793.0,22.03.2024,2024.0,SD_BATCH_EU,
491389794.0,22.03.2024,2024.0,SD_BATCH_EU,
491389795.0,22.03.2024,2024.0,SD_BATCH_EU,
491389796.0,22.03.2024,2024.0,SD_BATCH_EU,
491389797.0,22.03.2024,2024.0,SD_BATCH_EU,
491389798.0,22.03.2024,2024.0,SD_BATCH_EU,
491389799.0,22.03.2024,2024.0,SD_BATCH_EU,
491389800.0,22.03.2024,2024.0,SD_BATCH_EU,
491389801.0,22.03.2024,2024.0,SD_BATCH_EU,
491389802.0,22.03.2024,2024.0,SD_BATCH_EU,
491389803.0,22.03.2024,2024.0,SD_BATCH_EU,
491389804.0,22.03.2024,2024.0,SD_BATCH_EU,
491389805.0,22.03.2024,2024.0,SD_BATCH_EU,
491389806.0,22.03.2024,2024.0,SD_BATCH_EU,
491389807.0,22.03.2024,2024.0,SD_BATCH_EU,
491389808.0,22.03.2024,2024.0,SD_BATCH_EU,
491389809.0,22.03.2024,2024.0,SD_BATCH_EU,
491389810.0,22.03.2024,2024.0,SD_BATCH_EU,
491389811.0,22.03.2024,2024.0,SD_BATCH_EU,
491389812.0,22.03.2024,2024.0,SD_BATCH_EU,
491389813.0,22.03.2024,2024.0,SD_BATCH_EU,
491389814.0,22.03.2024,2024.0,SD_BATCH_EU,
491389815.0,22.03.2024,2024.0,SD_BATCH_EU,
491389816.0,22.03.2024,2024.0,SD_BATCH_EU,
491389817.0,22.03.2024,2024.0,SD_BATCH_EU,
491389818.0,22.03.2024,2024.0,SD_BATCH_EU,
491389819.0,22.03.2024,2024.0,SD_BATCH_EU,
491389820.0,22.03.2024,2024.0,SD_BATCH_EU,
491389821.0,22.03.2024,2024.0,SD_BATCH_EU,
491389822.0,22.03.2024,2024.0,SD_BATCH_EU,
491389823.0,22.03.2024,2024.0,SD_BATCH_EU,
491389824.0,22.03.2024,2024.0,SD_BATCH_EU,
491389825.0,22.03.2024,2024.0,SD_BATCH_EU,
491389826.0,22.03.2024,2024.0,SD_BATCH_EU,
491389827.0,22.03.2024,2024.0,SD_BATCH_EU,
491389828.0,22.03.2024,2024.0,SD_BATCH_EU,
491389829.0,22.03.2024,2024.0,SD_BATCH_EU,
491389830.0,22.03.2024,2024.0,SD_BATCH_EU,
491389831.0,22.03.2024,2024.0,SD_BATCH_EU,
491389832.0,22.03.2024,2024.0,SD_BATCH_EU,
491389833.0,22.03.2024,2024.0,SD_BATCH_EU,
491389834.0,22.03.2024,2024.0,SD_BATCH_EU,
491389835.0,22.03.2024,2024.0,SD_BATCH_EU,
491389836.0,22.03.2024,2024.0,SD_BATCH_EU,
491389837.0,22.03.2024,2024.0,SD_BATCH_EU,
491389838.0,22.03.2024,2024.0,SD_BATCH_EU,
491389839.0,22.03.2024,2024.0,SD_BATCH_EU,
491389840.0,22.03.2024,2024.0,SD_BATCH_EU,
491389841.0,22.03.2024,2024.0,SD_BATCH_EU,
491389842.0,22.03.2024,2024.0,SD_BATCH_EU,
491389843.0,22.03.2024,2024.0,SD_BATCH_EU,
491389844.0,22.03.2024,2024.0,SD_BATCH_EU,
491389845.0,22.03.2024,2024.0,SD_BATCH_EU,
491389846.0,22.03.2024,2024.0,SD_BATCH_EU,
491389847.0,22.03.2024,2024.0,SD_BATCH_EU,
491389848.0,22.03.2024,2024.0,SD_BATCH_EU,
491389849.0,22.03.2024,2024.0,SD_BATCH_EU,
491389850.0,22.03.2024,2024.0,SD_BATCH_EU,
491389851.0,22.03.2024,2024.0,SD_BATCH_EU,
491389852.0,22.03.2024,2024.0,SD_BATCH_EU,
491389853.0,22.03.2024,2024.0,SD_BATCH_EU,
491389854.0,22.03.2024,2024.0,SD_BATCH_EU,
491389855.0,22.03.2024,2024.0,SD_BATCH_EU,
491389856.0,22.03.2024,2024.0,SD_BATCH_EU,
491389857.0,22.03.2024,2024.0,SD_BATCH_EU,
491389858.0,22.03.2024,2024.0,SD_BATCH_EU,
491389859.0,22.03.2024,2024.0,SD_BATCH_EU,
491389860.0,22.03.2024,2024.0,SD_BATCH_EU,
491389861.0,22.03.2024,2024.0,SD_BATCH_EU,
491389862.0,22.03.2024,2024.0,SD_BATCH_EU,
491389863.0,22.03.2024,2024.0,SD_BATCH_EU,
491389864.0,22.03.2024,2024.0,SD_BATCH_EU,
491389865.0,22.03.2024,2024.0,SD_BATCH_EU,
491389866.0,22.03.2024,2024.0,SD_BATCH_EU,
491389867.0,22.03.2024,2024.0,SD_BATCH_EU,
491389868.0,22.03.2024,2024.0,SD_BATCH_EU,
491389869.0,22.03.2024,2024.0,SD_BATCH_EU,
491389870.0,22.03.2024,2024.0,SD_BATCH_EU,
491389871.0,22.03.2024,2024.0,SD_BATCH_EU,
491389872.0,22.03.2024,2024.0,SD_BATCH_EU,
491389873.0,22.03.2024,2024.0,SD_BATCH_EU,
491389874.0,22.03.2024,2024.0,SD_BATCH_EU,
491389875.0,22.03.2024,2024.0,SD_BATCH_EU,
491389876.0,22.03.2024,2024.0,SD_BATCH_EU,
491389877.0,22.03.2024,2024.0,SD_BATCH_EU,
491389878.0,22.03.2024,2024.0,SD_BATCH_EU,
491389879.0,22.03.2024,2024.0,SD_BATCH_EU,
491389880.0,22.03.2024,2024.0,SD_BATCH_EU,
491389881.0,22.03.2024,2024.0,SD_BATCH_EU,
491389882.0,22.03.2024,2024.0,SD_BATCH_EU,
491389883.0,22.03.2024,2024.0,SD_BATCH_EU,
491389884.0,22.03.2024,2024.0,SD_BATCH_EU,
491389885.0,22.03.2024,2024.0,SD_BATCH_EU,
491389886.0,22.03.2024,2024.0,SD_BATCH_EU,
491389887.0,22.03.2024,2024.0,SD_BATCH_EU,
491389888.0,22.03.2024,2024.0,SD_BATCH_EU,
491389889.0,22.03.2024,2024.0,SD_BATCH_EU,
491389890.0,22.03.2024,2024.0,SD_BATCH_EU,
491389891.0,22.03.2024,2024.0,SD_BATCH_EU,
491389892.0,22.03.2024,2024.0,SD_BATCH_EU,
491389893.0,22.03.2024,2024.0,SD_BATCH_EU,
491389894.0,22.03.2024,2024.0,SD_BATCH_EU,
491389895.0,22.03.2024,2024.0,SD_BATCH_EU,
491389896.0,22.03.2024,2024.0,SD_BATCH_EU,
